lemma;variant;domain
amimia;1;16
amina;1;24
aminek;1;17
aminek egipski;1;17
aminek większy;1;17
aminek zębodłubka;1;17
aminoalkohol;1;24
aminobenzen;1;24
aminofenazon;1;3
aminokwas;1;14
aminoplast;1;3
aminotransferaza;1;14
amisz;1;15
amnestia;1;8
amnestionowanie;1;2
amnestiowanie;1;2
amnezja;1;19
amniopunkcja;1;8
amok;1;23
amok;2;9
amok;3;9
amon;1;24
amoniak;1;24
amonifikacja;1;19
amonit;1;21
amonit;2;3
amonity;1;46
Amor;1;15
amoralista;1;15
amoralizm;1;6
amoralność;1;4
amorek;1;3
amorfizm;1;4
amorka;1;3
amortyzacja;1;18
amortyzacja;2;2
amortyzator;1;3
amortyzowanie;1;2
amortyzowanie;2;2
amortyzowanie;3;2
amory;1;8
amper;1;20
amperogodzina;1;20
amperometr;1;3
amperomierz;1;3
amperominuta;1;20
amperosekunda;1;20
amperowolt;1;20
amperozwój;1;20
ampicylina;1;24
ampla;1;3
ampla;2;3
ampla;3;3
ampleksus;1;2
amplifikacja;1;7
amplifikacja;2;7
amplifikacja;3;7
amplifikator;1;3
amplituda;1;20
amplituner;1;3
ampuła;1;20
ampułka;1;20
ampułka;2;3
amputacja;1;8
amputowanie;1;2
amputowanie;2;2
Amsterdam;1;12
amulet;1;3
amulet;2;3
amunicja;1;3
amunicja kulowa;1;3
amunicja śrutowa;1;3
amur;1;21
Amur;2;14
amylaza;1;24
amylofagia;1;16
amyloid;1;24
amyloidoza;1;19
anabaptysta;1;15
anabaptystka;1;15
anabaptyzm;1;26
anabioza;1;23
anabolik;1;24
anabolizm;1;19
anachoreta;1;15
anachoretyzm;1;13
anachroniczność;1;4
anachronizm;1;7
anachronizm;2;3
anadiploza;1;7
anaerobiont;1;14
anafaza;1;16
anafilaksja;1;8
anafora;1;7
anaglif;1;3
anagram;1;7
anagramowanie;1;2
anakolut;1;7
anakonda;1;21
anakreontyk;1;3
anakruza;1;7
anakruza;2;7
analeptyk;1;3
analfabeta;1;15
analfabeta;2;15
analfabetka;1;15
analfabetka;2;15
analfabetyzm;1;6
analfabetyzm;2;6
analfabetyzm wtórny;1;6
analgetyk;1;3
analgezja;1;23
analityczka;1;15
analityczka;2;15
analityk;1;15
analityk;2;15
analityk;3;15
analityk;4;15
analityka;1;6
analiza;1;2
analiza;2;7
analiza;3;6
analiza bilansu;1;6
analiza branżowa;1;6
analiza chemiczna;1;6
analiza ekonomiczna;1;18
analiza finansowa;1;6
analiza fourierowska;1;6
analiza fundamentalna;1;6
analiza jakości i ilości;1;6
analiza konkurencji;1;6
analiza kosztów;1;6
analiza literacka;1;6
analiza marketingowa;1;6
analiza matematyczna;1;6
analiza otoczenia;1;6
analiza porfelowa;1;6
analiza sektorowa;1;6
analiza składniowa;1;6
analiza struktury kosztów;1;6
analiza sytuacji;1;6
analiza techniczna;1;6
analiza wariancyjna;1;6
analiza wartości;1;6
analiza wewnętrzna;1;6
analiza wrażliwości;1;6
analiza wskaźnikowa;1;6
analizator;1;3
analizator różnicowy;1;3
analizator składniowy;1;3
analizowanie;1;2
analizowanie;2;2
analizowanie;3;2
analogia;1;8
analogia;2;7
analogia;3;6
analogiczność;1;6
analogizm;1;6
analogon;1;6
analogowy komputer balistyczny;1;3
anamneza;1;7
anamneza;2;6
anamneza;3;7
anamorfoza;1;2
ananas;1;10
ananas;2;17
ananasówka;1;24
ananim;1;7
anapest;1;20
anapsydy;1;46
anarchia;1;23
anarchia;2;4
anarchista;1;15
anarchista;2;15
anarchistka;1;15
anarchistka;2;15
anarchizacja;1;26
anarchizm;1;26
anarchizm;2;6
anarchizm komunistyczny;1;6
anarchizm syndykalistyczny;1;6
anarchizowanie;1;2
anarchizowanie;2;2
anarchokomunizm;1;6
anarchosyndykalista;1;15
anarchosyndykalizm;1;6
anartria;1;19
anastomoza;1;16
anastomoza;2;5
anastomoza;3;16
anastomoza;4;16
anastomoza chirurgiczna;1;3
anastomoza naczyniowa;1;5
anastomoza patologiczna;1;16
anastrofa;1;7
anastygmat;1;3
anataz;1;14
anatema;1;7
anatoksyna;1;24
anatom;1;15
anatomia;1;6
anatomia;2;6
anatomia chirurgiczna;1;6
anatomia człowieka;1;6
anatomia funkcjonalna;1;6
anatomia kliniczna;1;6
anatomia makroskopowa;1;6
anatomia mikroskopowa;1;6
anatomia opisowa;1;6
anatomia patologiczna;1;6
anatomia porównawcza zwierząt;1;6
anatomia prawidłowa;1;6
anatomia radiologiczna;1;6
anatomia rozwojowa;1;6
anatomia stomatologiczna;1;6
anatomia topograficzna;1;6
anatomia warstwowa;1;6
anatomopatolog;1;15
anatopodon;1;7
anchois;1;10
ancymon;1;15
ancymonek;1;15
andaluzyt;1;14
andante;1;7
andante;2;7
andezyt;1;24
Andora;1;11
Andorczyk;1;15
Andorka;1;15
andragogika;1;6
androfobia;1;9
androgen;1;14
androginia;1;16
androginia;2;4
androginia;3;23
androgynia;1;23
androgynia;2;4
androgynia;3;16
androgynia;4;6
android;1;3
android;2;3
androkefalizm;1;7
androlog;1;15
andrologia;1;6
androny;1;7
andropauza;1;16
andrus;1;15
andrychowianin;1;15
andrychowianka;1;15
Andrychów;1;12
andrzejki;1;8
andynizm;1;2
anegdociarz;1;15
anegdota;1;7
anegdoteczka;1;7
anegdotka;1;7
aneks;1;12
aneks;2;3
aneksja;1;2
aneksjonista;1;11
aneksjonizm;1;26
anektowanie;1;2
anektowanie;2;2
anemia;1;19
anemiczka;1;15
anemiczność;1;4
anemik;1;15
anemochor;1;17
anemochoria;1;16
anemogamia;1;4
anemoklinograf;1;3
anemometr;1;3
anemon;1;17
anemonina;1;24
anemoskop;1;3
aneroid;1;3
anestetyk;1;3
anestetyka;1;6
anestezja;1;8
anestezjolog;1;15
anestezjologia;1;6
anestezjolożka;1;15
anewryzm;1;16
angaż;1;26
angażowanie;1;2
angażowanie;2;2
angażowanie się;1;2
angażowanie się;2;2
angelologia;1;6
angeologia;1;6
Angielka;1;15
angielska flegma;1;4
angielskość;1;4
angielszczenie;1;2
angielszczyzna;1;7
angina;1;19
angina Ludwiga;1;16
anginka;1;17
anginowiec;1;17
angiogeneza;1;19
angiografia;1;2
angiolog;1;15
angiologia;1;6
angioplastyka;1;4
angioskop;1;3
angiotensynogenaza;1;14
anglez;1;7
anglez;2;5
anglezowanie;1;2
anglezowanie;2;2
Anglia;1;12
Anglia;2;26
anglicyzm;1;7
anglik;1;21
Anglik;2;15
anglikanin;1;15
anglikanizm;1;26
anglikanka;1;15
anglista;1;15
anglista;2;15
anglistka;1;15
anglistka;2;15
anglistyka;1;12
anglistyka;2;6
anglistyka;3;26
anglizowanie;1;2
angloarab;1;21
anglofil;1;15
anglofilka;1;15
anglofob;1;15
anglofobka;1;15
Anglosas;1;15
Anglosaska;1;15
anglosaska jednostka objętości;2;20
angoba;1;24
angobowanie;1;2
angora;1;3
angora;2;21
angorka;1;21
angstrem;1;20
anhydraza;1;14
anhydryt;1;14
anhydrytowiec;1;14
anhydrytyt;1;14
anielenie;1;2
anielica;1;15
anielskość;1;4
anielstwo;1;11
anielstwo;2;4
anihilacja;1;19
anilana;1;3
anilana;2;3
anilina;1;24
anima;1;6
animacja;1;3
animacja;2;2
animalista;1;15
animalista;2;15
animalistka;1;15
animalistka;2;15
animalistyka;1;6
animalizm;1;6
animator;1;15
animator;2;15
animator;3;15
animator liturgiczny;1;15
animatorka;1;15
animatorka;2;15
animatorka;3;15
anime;1;3
animek;1;14
animista;1;15
animizacja;1;7
animizm;1;6
animowanie;1;2
animowanie;2;2
animowanie;3;2
animowanie;4;2
animozja;1;9
animus;1;6
animusz;1;9
anioł;1;15
anioł;2;15
anioł morski;1;21
anioł stróż;1;15
anioł stróż;2;15
aniołeczek;1;15
aniołeczek;2;15
aniołek;1;15
aniołek;2;15
anion;1;14
aniridia;1;19
anizogamia;1;19
anizotropia;1;16
anizyk;1;25
ankieta;1;2
ankieta;2;3
ankieta personalna;1;3
ankieter;1;15
ankieterka;1;15
ankietka;1;2
ankietka;2;3
ankietowana;1;15
ankietowanie;1;2
ankietowany;1;15
ankietyzacja;1;2
ankietyzowanie;1;2
ankra;1;3
ankrowanie;1;2
ankus;1;3
ankylozaur;1;21
annalista;1;15
annalistka;1;15
annalistyka;1;6
annały;1;3
annały;2;3
Annasz;2;15
anoda;1;3
anodyna;1;11
anoftalmia;1;19
anoksemia;1;19
anoksja;1;19
anoksja;2;4
anolis;1;21
anomalia;1;16
anomia;1;16
anomia;2;6
anomodonty;1;46
anonim;1;7
anonim;2;15
anonimowość;1;4
anons;1;7
anons;2;7
anons prasowy;1;3
anonsowanie;1;2
anonsowanie;2;2
anonsowanie;3;2
anorchia;1;19
anorchizm;1;19
anoreksja;1;19
anorektyczka;1;15
anorektyk;1;15
anorektyk;2;24
anormalność;1;23
anortyt;1;14
ansa;1;9
ansambl;1;11
ansambl;2;8
anta;1;3
antaba;1;3
antaba;2;3
antabka;1;3
antagonista;1;15
antagonista;2;24
antagonista;3;5
antagonista;4;15
antagonistka;1;15
antagonistka;2;15
antagonizm;1;9
antagonizowanie;1;2
antał;1;3
antał;2;20
antałeczek;1;3
antałek;1;3
antecedencja;1;23
antecedens;1;8
antedatowanie;1;2
antekliza;1;14
antena;1;5
antena;2;3
antena dipolowa;1;3
antena dookólna;1;3
antena ferrytowa;1;3
antena fraktalna;1;3
antena helikalna;1;3
antena kierunkowa;1;3
antena mikropaskowa;1;3
antena Netusa;1;3
antena pokojowa;1;3
antena radiowa;1;3
antena ramowa;1;3
antena reflektorowa;1;3
antena satelitarna;1;3
antena śrubowa;1;3
antena telewizyjna;1;3
antena tubowa;1;3
antena typu V;1;3
antena Yagi;1;3
antena Yagi-Uda;1;3
antenat;1;15
antenatka;1;15
antepedium;1;3
antependium;1;3
antidotum;1;3
antocjan;1;24
antocyjan;1;24
antocyjanin;1;24
antologia;1;11
antonim;1;7
antonimia;1;7
antonomazja;1;7
antonówka;1;17
antonówka;2;10
antracen;1;24
antrachinon;1;24
antracyt;1;14
antraknoza;1;19
antraks;1;19
antrakt;1;25
antreprener;1;15
antreprenerka;1;15
antrepryza;1;26
antresola;1;12
antresola;2;3
antresola;3;12
antropocentryczność;1;4
antropocentryzm;1;6
antropocentryzm;2;6
antropofag;1;15
antropofagia;1;4
antropofit;1;17
antropofobia;1;9
antropogeneza;1;19
antropogeograf;1;15
antropogeografia;1;6
antropoid;1;21
antropoidy;1;46
antropolatria;1;6
antropolog;1;15
antropologia;1;6
antropologia filozoficzna;1;6
antropologia fizyczna;1;6
antropologia kulturowa;1;6
antropologia religijna;1;6
antropologia społeczna;1;6
antropolożka;1;15
antropometria;1;6
antropomorfizacja;1;7
antropomorfizm;1;7
antroponimia;1;6
antropopresja;1;26
antropotomia;1;6
antropozofia;1;6
antropozoonoza;1;19
antrykot;1;10
anturium;1;17
antyamerykanizm;1;6
antyatom;1;14
antybiotyk;1;3
antybodziec;1;26
antybohater;1;15
antybohaterka;1;15
antybolszewik;1;15
antybroń;1;3
antycentrum;1;12
antychryst;1;15
antychryst;2;15
antychryst;3;15
antyciało;1;14
antycyklon;1;16
antycypacja;1;6
antycypacja;2;7
antycypacja;3;6
antycypacja;4;7
antycypacja;5;19
antycypacja;6;16
antycypowanie;1;2
antycząstka;1;14
antydatowanie;1;2
antydetonator;1;24
antyelektron;1;14
antyestetyzm;1;6
antyfaszysta;1;15
antyfaszystka;1;15
antyfaszyzm;1;6
antyfeminista;1;15
antyfeministka;1;15
antyfeminizm;1;6
antyferromagnetyk;1;24
antyfona;1;7
antyfonarz;1;3
antyfraza;1;7
antyfraza;2;7
antygen;1;24
antyglobalista;1;15
antyglobalistka;1;15
antyglobalizm;1;26
antygoryt;1;14
antygradacja;1;7
antygwałty;1;3
antyk;1;3
antyk;2;25
antykamera;1;12
antykizowanie;1;2
antyklerykalizm;1;6
antyklerykał;1;15
antyklimaks;1;7
antyklina;1;16
antykoagulant;1;3
antykolonializm;1;26
antykomunista;1;15
antykomunistka;1;15
antykomunizm;1;26
antykoncepcja;1;2
antykról;1;15
antykwa;1;3
antykwariat;1;12
antykwariat;2;12
antykwariusz;1;15
antykwariuszka;1;15
antykwark;1;14
antylepsja;1;7
antylogarytm;1;20
antylogia;1;7
antylopa;1;21
antymateria;1;24
antymetabola;1;7
antymetateza;1;7
antymion;1;14
antymon;1;24
antymonek;1;24
antymonek galu;1;24
antymonek glinu;1;24
antymonek indu;1;24
antymonit;1;24
antyneutrino;1;14
antyneutrino elektronowe;1;14
antyneutrino mionowe;1;14
antyneutrino taonowe;1;14
antyneutron;1;14
antynomia;1;4
antyoksydant;1;24
antypapież;1;15
antypasat;1;16
antypatia;1;9
antypatyczność;1;4
antypedagogika;1;6
antypiryna;1;24
Antypody;1;12
antypody;2;4
antypody;3;12
antypolonizm;1;26
antypowieść;1;3
antyproton;1;14
antyrakieta;1;3
antyreklama;1;7
antyrojalista;1;15
antyrojalistka;1;15
antysemita;1;15
antysemitka;1;15
antysemityzm;1;6
antyseptyk;1;3
antyseptyka;1;2
antystrofa;1;3
antysyjonizm;1;26
antyszachy;1;8
antyszambrowanie;1;23
antytalent;1;4
antytalent;2;15
antytaon;1;14
antyteatr;1;6
antyterrorysta;1;15
antyterrorystka;1;15
antyteza;1;4
antyteza;2;7
antyteza;3;7
antytoksyna;1;3
antytoksyna jadu żmij;1;3
antytoksyna tężcowa końska;1;3
antytrynitariusz;1;15
antytrynitaryzm;1;6
antytrynitarz;1;15
antyutleniacz;1;24
antyutopia;1;7
antywestern;1;3
antywirus;1;3
anukleobionty;1;46
anulowanie;1;2
anuria;1;19
anyż;1;10
anyż;2;17
anyż gwiaździsty;1;17
anyżek;1;10
anyżek;2;17
anyżówka;1;10
aojd;1;15
aojda;1;15
aorta;1;5
aoryst;1;7
aoryst asygmatyczny;1;7
aoryst słowiański;1;7
aoryst sygmatyczny;1;7
aoryst sygmatyczny I;1;7
aoryst sygmatyczny II;1;7
Apacz;1;15
apanaże;1;18
apanaże;2;18
aparacik;1;3
aparat;1;3
aparat;2;3
aparat;3;3
aparat;4;11
aparat;5;15
aparat absorpcyjny;1;3
aparat cyfrowy;1;3
aparat elektryczny;1;3
aparat fotograficzny;1;3
aparat krytyczny;1;7
aparat medyczny;1;3
aparat radiowy;1;3
aparat rentgenowski;1;3
aparat stereoskopowy;1;3
aparat telefoniczny;1;3
aparat tlenowy;1;3
aparat wylęgowy;1;3
aparatczyk;1;15
aparatka;1;15
aparatownia;1;12
aparatura;1;11
apartamencik;1;12
apartament;1;12
apartamentowiec;1;3
apartheid;1;26
aparycja;1;4
apasz;1;15
apaszka;1;3
apatia;1;9
apatozaur;1;21
apatryda;1;15
apatyt;1;14
apeiron;1;6
apeks;1;12
apel;1;7
apel;2;8
apelacja;1;3
apella;1;3
apelowanie;1;2
apelowanie;2;8
apelowanie;3;2
apendyks;1;3
apercepcja;1;6
apercepcja;2;16
apercepcjonista;1;15
apercypowanie;1;23
aperitif;1;10
apertura;1;3
apetycik;1;9
apetycik;2;9
apetycik;3;9
apetyczność;1;4
apetyt;1;9
apetyt;2;9
apetyt;3;9
aphelium;1;12
apidologia;1;6
apikalność;1;4
apiologia;1;6
apiterapia;1;6
apitoksynoterapia;1;2
aplauz;1;7
aplazja;1;19
aplet;1;3
aplika;1;3
aplika;2;3
aplika;3;3
aplikacja;1;3
aplikacja;2;3
aplikacja;3;2
aplikant;1;15
aplikantka;1;15
aplikantura;1;2
aplikator;1;3
aplikowanie;1;2
aplikowanie;2;2
aplikowanie;3;2
aplikowanie;4;2
aplikowanie;5;2
apocentrum;1;16
apochromat;1;3
apodyktyczność;1;4
apofonia;1;7
apoftegmat;1;7
apogeum;1;20
apogeum;2;16
apokalipsa;1;7
apokalipsa;2;8
apokalipsa;4;8
Apokalipsa;5;3
apokopa;1;16
apokryf;1;7
apolita;1;15
apolityczność;1;4
apollo;1;15
Apollo;2;15
Apollon;1;15
apologeta;1;15
apologeta;2;15
apologetka;1;15
apologetyk;1;15
apologetyk;2;3
apologetyka;1;6
apologia;1;7
apologia;2;7
apomiksja;1;19
apomiksja fakultatywna;1;19
apomiksja obligatoryjna;1;19
apomorfina;1;24
apopleksja;1;19
apoplektyk;1;15
apoptoza;1;19
aporia;1;6
aporia;2;7
aport;1;18
aport;2;2
aporter;1;21
aposjopeza;1;7
apostata;1;15
apostatka;1;15
apostazja;1;26
aposterioryzm;1;6
apostilb;1;20
apostolat;1;13
apostolat;2;23
apostolstwo;1;26
apostolstwo;2;13
apostoł;1;15
apostoł;2;15
apostoł;3;15
apostrof;1;7
apostrofa;1;7
apotema;1;6
apotema;2;6
apoteoza;1;7
apoteoza;2;6
apoteoza;3;26
apoteozowanie;1;2
apozycja;1;7
apraksja;1;16
aprecjacja;1;18
apretura;1;24
apreturowanie;1;2
apriorysta;1;15
aprioryzm;1;6
aprobata;1;7
aprobowanie;1;2
aproksymacja;1;6
aproksymacja funkcyjna;1;6
aprosza;1;3
aprowidowanie;1;2
aprowidowanie się;1;2
aprowizacja;1;23
aprowizator;1;15
apsityria;1;19
apsyda;1;12
apt;1;25
apteczka;1;3
apteczka;2;11
apteczka;3;3
apteka;1;12
aptekarka;1;15
aptekarka;2;15
aptekarska dokładność;1;4
aptekarstwo;1;18
aptekarz;1;15
aptekarz;2;15
aptekarzowa;1;15
aptekarzyna;1;15
aptekarzyna;2;15
Ar;1;24
ar;2;20
ara;1;21
Arab;1;15
arab;2;21
arabeska;1;3
arabeska;2;7
arabeska;3;8
Arabia;1;12
Arabia Saudyjska;1;12
arabica;1;10
arabika;1;17
arabika;2;10
arabista;1;15
arabistka;1;15
arabistyka;1;6
arabizacja;1;13
arabizm;1;7
arabizowanie;1;2
arabizowanie;2;2
arabizowanie się;1;2
arabka;1;21
Arabka;2;15
Arabska Republika Egiptu;1;12
arabszczyzna;1;6
arabszczyzna;2;7
arachid;1;10
arachnofobia;1;9
arachnolog;1;15
arachnologia;1;6
araczek;1;10
aragonit;1;14
arak;1;10
aralia;1;17
araliowate;1;46
Aramejczyk;1;15
aranż;1;3
aranżacja;1;3
aranżacja;2;2
aranżacja;3;3
aranżer;1;15
aranżer;2;15
aranżer;3;3
aranżerka;1;15
aranżerka;2;15
aranżowanie;1;2
aranżowanie;2;2
arat;1;15
araukaria;1;17
arba;1;3
arbalet;1;3
arbaleta;1;3
arbiter;1;15
arbiter;2;15
arbiter;3;15
arbiter elegantiarum;1;15
arbitralność;1;4
arbitralność;2;4
arbitraż;1;7
arboretum;1;12
arbuz;1;17
arbuz;2;10
arbuz;3;5
arbuz kolokwinta;1;17
archaiczność;1;4
archaik;1;25
archaizacja;1;2
archaizm;1;7
archaizm;2;3
archaizowanie;1;2
Archangielsk;1;12
archanioł;1;15
archaniołek;1;15
archenteron;1;5
archeolog;1;15
archeologia;1;6
archeologia podwodna;1;6
archeolożka;1;15
archeony;1;46
archeopteryks;1;21
archeozoik;1;25
archetyp;1;6
archetyp;2;14
archidiakon;1;15
archidiakon;2;7
archidiakonat;1;23
archidiakonat;2;12
archidiecezja;1;12
archijerej;1;15
archikatedra;1;12
archimandryta;1;15
archimandryta;2;7
archipelag;1;12
Archipelag Malajski;1;12
archiprezbiter;1;15
archirej;1;15
architekci;1;11
architekt;1;15
architekt krajobrazu;1;15
architekt wnętrz;1;15
architektka;1;15
architektka wnętrz;1;15
architektonika;1;6
architektura;1;6
architektura;2;6
architektura harwardzka;1;6
architektura komputera;1;6
architektura mieszana;1;6
architektura von Neumanna;1;6
architektura wnętrz;1;6
architraw;1;3
archiwalia;1;11
archiwalność;1;4
archiwariusz;1;15
archiwista;1;15
archiwista;2;15
archiwistka;1;15
archiwistka;2;15
archiwistyka;1;6
archiwizacja;1;2
archiwizacja;2;2
archiwizacja danych;1;2
archiwizowanie;1;2
archiwolta;1;3
archiwum;1;11
archiwum;2;11
archiwum;3;12
archiwum dźwiękowe;1;11
archiwum filmowe;1;11
archont;1;15
archozaur;1;21
archozauromorfy;1;46
archozaury;1;46
arcybiskup;1;15
arcybiskup gnieźnieński;1;15
arcybiskupstwo;1;12
arcybiskupstwo;2;23
arcybractwo;1;11
arcydramat;1;3
arcydziełko;1;3
arcydzieło;1;7
arcydzieło;2;3
arcydzięgiel;1;17
arcykapłan;1;15
arcykapłanka;1;15
arcykomtur;1;15
arcyksiążę;1;15
arcyksięstwo;1;23
arcyksięstwo;2;11
arcyksiężna;1;15
arcyksiężniczka;1;7
arcyłgarz;1;15
arcymistrz;1;15
arcymistrzyni;1;15
arcypasterz;1;15
arcywróg;1;15
areał;1;12
arekowate;1;46
arekowce;1;46
aren;1;24
arena;1;12
arena;2;12
arena;3;6
arena;4;12
arenda;1;18
arendarz;1;15
arenga;1;7
areola;1;17
areometr;1;3
areopag;1;26
areopag;2;11
areopagita;1;15
areszt;1;12
areszt;2;18
areszt;3;12
areszt;4;26
areszt domowy;1;26
areszt prewencyjny;1;26
areszt śledczy;1;12
areszt tymczasowy;1;26
areszt wojskowy;1;26
aresztant;1;15
aresztantka;1;15
aresztowana;1;15
aresztowanie;1;2
aresztowanie;2;2
aresztowany;1;15
arfa;1;3
Argentyna;1;12
Argentynka;1;15
Argentyńczyk;1;15
argentyt;1;14
argillobentos;1;11
argillon;1;11
arginina;1;24
argon;1;24
argona;1;3
argonauta;1;15
argonauta;2;21
argot;1;7
argumencik;1;6
argumencik;2;6
argumencik;3;6
argument;1;7
argument;2;6
argument;3;6
argumentacja;1;2
argumentacja;2;7
argumentowanie;1;2
aria;1;7
arianin;1;15
arianin;2;15
arianizm;1;6
arianka;1;15
ariergarda;1;11
arioso;1;7
arka;1;3
arka;2;3
arka Noego;1;3
Arka Przymierza;1;3
arka przymierza;2;3
arkabalista;1;3
arkabuz;1;3
arkada;1;3
arkadia;1;12
arkadka;1;3
arkan;1;3
arkana;1;6
arkany;1;6
arkatura;1;3
arkbalista;1;3
arkebuz;1;3
arkebuzer;1;15
arkoza;1;24
Arktur;1;14
Arktyka;1;12
arkubalista;1;3
arkusik;1;3
arkusz;1;3
arkusz autorski;1;3
arkusz drukarski;1;3
arkusz introligatorski;1;3
arkusz kalkulacyjny;1;3
arkusz kalkulacyjny;2;3
arkusz wydawniczy;1;3
arlekin;1;15
arlekin;2;21
arlekinada;1;4
arlekinada;2;3
arlekinada;3;2
armada;1;11
armada;2;26
armagnac;1;12
armagnac;2;10
armaniak;1;10
armaniak;2;12
armata;1;3
armata przeciwlotnicza Boforsa;1;3
armatka;1;3
armator;1;26
armatorka;1;15
armatura;1;11
armatura;2;11
armatura;3;3
Armenia;1;12
Armenka;1;15
Armeńczyk;1;15
armia;1;26
armia;2;11
armia;3;11
armia;4;11
Armia Czerwona;1;11
Armia Krajowa;1;11
armia rzymska;1;11
armia starożytnego Rzymu;1;11
armia tatarska;1;11
armila;1;6
arminianie;1;11
arminianin;1;15
arnika;1;17
arnika;2;24
arnika górska;1;17
arogancja;1;4
arogant;1;15
arogantka;1;15
aromacik;1;16
aromacik;2;10
aromat;1;16
aromat;2;10
aromaterapeuta;1;15
aromaterapia;1;2
aromaty;1;3
aromatyzacja;1;2
aromatyzacja;2;2
aromatyzowanie;1;2
aromatyzowanie;2;2
aron ha-kodesz;1;3
aronia;1;17
arras;1;3
arrhinia;1;19
arroba;1;20
arsen;1;24
arsenalik;1;12
arsenalik;2;11
arsenał;1;12
arsenał;2;11
arsenek;1;24
arsenian;1;24
arsenopiryt;1;14
arsenowodór;1;24
arszenik;1;24
arszyn;1;20
art brut;1;6
artefakt;1;3
artel;1;26
arteria;1;12
arteria;2;5
arterioskleroza;1;19
arterografia;1;2
arteterapia;1;2
artretyczka;1;15
artretyk;1;15
artretyzm;1;19
artroskopia;1;2
artyficjalizm;1;6
artyficjelizm;1;6
artykulacja;1;4
artykulacja;2;7
artykulacja;3;23
artykulik;1;3
artykuł;1;3
artykuł;2;18
artykuł;3;7
artykuł;4;6
artykuł;5;7
artykuł hasłowy;1;3
artykuł higieniczny;1;3
artykuł wiary;1;6
artykuł wstępny;1;3
artykułowanie;1;2
artykułowanie;2;2
artykułowanie;3;2
artyleria;1;11
artyleria;2;11
artyleria przedogniowa;1;11
artylerzysta;1;15
artysta;1;15
artysta;2;15
artysta;3;15
artysta barokowy;1;15
artysta cyrkowy;1;15
artysta estradowy;1;15
artysta ludowy;1;15
artysta uliczny;1;15
artysta ze względu na styl lub epokę;1;15
artysta ze względu na tematykę dzieł;1;15
artystka;1;15
artystka;2;15
artystka;3;15
artystka ludowa;1;15
artystostwo;1;6
artystyczność;1;4
artystyczny nieład;1;4
artyzm;1;4
artyzm;2;4
Aryjczyk;1;15
Aryjczyk;2;15
Aryjka;1;15
arylowanie;1;2
arystokracja;1;11
arystokrata;1;15
arystokratka;1;15
arystokratyczność;1;23
arystokratyzm;1;4
arystokratyzm;2;23
Arystoteles;1;15
arystotelik;1;15
arystotelizm;1;6
arytmetyczka;1;15
arytmetyk;1;15
arytmetyka;1;6
arytmetyka;2;6
arytmia;1;19
arytmia;2;4
arytmiczność;1;4
arytmometr;1;3
arytmometr;2;3
arywista;1;15
arywistka;1;15
arywizm;1;6
As;1;24
as;2;15
as;3;20
as;4;7
as;5;3
as;6;20
as atutowy;1;15
as atutowy;2;3
as dzwonek;1;3
as karo;1;3
as kier;1;3
as pik;1;3
as przestworzy;1;15
as serce;1;3
as trefl;1;3
as wino;1;3
as wywiadu;1;15
as żołądź;1;3
as żołędź;1;3
asafetyda;1;24
asamblaż;1;3
asasyn;1;15
asauł;1;7
asauł;2;15
asauła;1;15
asauła;2;7
asawuła;1;7
asb;1;20
ascendent;1;15
ascendentka;1;15
asceta;1;15
asceta;2;15
ascetka;1;15
ascetka;2;15
ascetyczność;1;4
ascetyczność;2;6
ascetyka;1;6
ascetyzm;1;4
ascetyzm;2;4
ascetyzm;3;13
asceza;1;23
asceza;2;4
asceza;3;13
asekuracja;1;26
asekuracja;2;2
asekuracja;3;13
asekuracja;4;3
asekuranctwo;1;4
asekurant;1;15
asekurant;2;15
asekurant;3;15
asekurantka;1;15
asekurantka;2;15
asekurantyzm;1;4
asekurator;1;15
asekuratorka;1;15
asekurowanie;1;2
asekurowanie;2;2
asekurowanie się;1;2
asemblacja;1;3
asembler;1;3
asembler;2;7
asenizacja;1;2
asenizator;1;15
asenizowanie;1;2
aseptyczność;1;23
aseptyka;1;23
asercja;1;6
asertywność;1;4
asesor;1;15
asesoria;1;26
asesura;1;23
asfalciarz;1;15
asfalt;1;24
asfalt;2;12
asfalt;3;24
asfalt sztuczny;1;24
asfaltobeton;1;24
asfaltoguma;1;24
asfaltowanie;1;2
asfaltownia;1;12
asfaltówka;1;3
asfaltyt;1;24
asfiksja;1;19
asfodel;1;17
askaryda;1;21
askarydoza;1;16
asocjacja;1;11
asocjacja;2;19
asocjacja;3;6
asocjacja gwiazd;1;11
asocjacja gwiazdowa;1;11
asocjacja mineralna;1;11
asocjacja roślin;1;11
asocjacja roślinna;1;11
asocjacjonizm;1;6
asocjalność;1;16
asocjatywność;1;4
asonans;1;7
asortyment;1;11
asortyment;2;11
asparagina;1;14
asparagus;1;17
aspartam;1;24
aspekt;1;4
aspekt;2;6
aspekt;3;7
aspergiloza;1;16
aspermia;1;16
aspiracja;1;9
aspiracje;1;9
aspirant;1;15
aspirant;2;15
aspirant;3;15
aspirant;4;17
aspirantka;1;15
aspirantka;2;15
aspirantura;1;23
aspirata;1;7
aspirator;1;3
aspirator;2;3
aspirowanie;1;2
aspirowanie;2;2
aspiryna;1;3
aspołeczność;1;4
assagaj;1;3
assembler;1;3
astat;1;24
astenia;1;16
astenosfera;1;12
aster;1;17
aster alpejski;1;17
aster gawędka;1;17
aster karłowaty;1;17
aster kichawcowaty;1;17
aster nowoangielski;1;17
