lemma;variant;domain
ciuchcia;2;wytw
ciucholand;1;msc
ciuciubabka;1;st
ciuciubabka;2;zdarz
ciućma;1;os
ciufcia;1;wytw
ciul;1;os
ciułactwo;1;zwz
ciułacz;1;os
ciułaczka;1;os
ciułanie;1;czy
ciupa;1;msc
ciupa;2;msc
ciupaga;1;wytw
ciupaga;2;wytw
ciupcianie;1;czy
ciupka;1;il
ciur;1;zj
ciura;1;os
ciura;2;os
ciurek;1;zj
ciurkanie;1;czy
ciurkanie;2;czy
ciuszek;1;wytw
ciutek;1;il
ciutka;1;il
ciwun;1;os
cizia;1;os
ciżba;1;grp
ciżemka;1;wytw
ciżma;1;wytw
ckliwość;1;czuj
ckm;1;wytw
Cl;1;sbst
cl;2;il
cL;3;il
clearing;1;pos
clerk;1;os
clerk;2;os
clerk;3;os
clip;1;wytw
CLIP;2;wytw
clipeus;1;wytw
clitoris;1;czc
clown;1;os
clown;2;os
clubbing;1;zdarz
cło;1;pos
Cm;1;sbst
cm;2;il
cm³;1;il
cmentarnictwo;1;zwz
cmentarz;1;msc
cmentarz komunalny;1;msc
cmentarz parafialny;1;msc
cmentarzyk;1;msc
cmentarzysko;1;msc
cmok;1;zdarz
cmok;2;por
cmokanie;1;zj
cmokanie;2;czy
cmokanie;3;czy
cmokierstwo;1;cech
cmoknięcie;1;zdarz
cmoknięcie;2;zdarz
cmoknięcie;3;zj
cmoknonsens;1;zdarz
cmoktanie;1;czy
cmoktanie;2;czy
cmoktanie;3;czy
cmoktanie;4;czy
cmuk;1;os
Cn;1;sbst
cnota;1;cech
cnota;2;cech
cnotka;1;os
cnotliwość;1;cech
CO;1;grp
Co;2;sbst
co u czorta;1;por
co u diaska;1;por
CO2;1;sbst
cobaltyn;1;rz
Cobol;1;por
coca-cola;1;il
Coca-Cola;2;sbst
cocker-spaniel;1;zw
cocktail;1;jedz
cocktail;2;zdarz
cocktail;3;jedz
cocktail-bar;1;msc
cocktailbar;1;msc
coda;1;por
codzienność;1;st
codzienność;2;cech
cofanie;1;czy
cofanie;2;czy
cofanie;3;czy
cofanie się;1;czy
cofanie się;2;czy
cofanie się;3;czy
cofanie się rakiem;1;czy
cofka;1;zj
cofka;2;msc
cofnięcie;1;zdarz
cofnięcie;2;zdarz
cofnięcie;3;zdarz
cofnięcie się;1;zdarz
cofnięcie się;2;zdarz
cofnięcie się;3;zdarz
cofnięcie się rakiem;1;zdarz
COK;1;pos
cokolik;1;wytw
cokolik;2;wytw
cokolwiek;1;il
cokół;1;msc
cokół;2;wytw
cokół kontynentalny;1;msc
cola;1;il
colemanit;1;rz
collage;1;umy
collectanea;1;grp
collie;1;zw
collotypia;1;wytw
coloboma;1;prc
colt;1;wytw
Columbia;1;wytw
comber;1;jedz
comber;2;jedz
comber;3;jedz
compact;1;wytw
concertina;1;wytw
confetti;1;wytw
coniunctivus;1;por
coniunctivus;2;por
consensus;1;umy
consensus;2;por
consilium;1;por
consilium;2;por
const.;1;umy
constans;1;umy
consulting;1;umy
contessa;1;os
continuum;1;grp
continuum;2;czas
continuum;3;st
contubernium;1;grp
copernicium;1;sbst
copywriter;1;os
copywriting;1;umy
Cordoba;1;por
cordoba;2;wytw
CorelCENTRAL;1;wytw
Corolla;1;por
corolla;2;wytw
corpus delicti;1;wytw
corral;1;msc
corrida;1;zdarz
corsa;1;por
corso;1;zdarz
corso;2;msc
cos;1;umy
cosa nostra;1;grp
cosik;1;il
cosinus;1;umy
cosinusoida;1;umy
coś;1;il
coś mocniejszego;1;jedz
coś na ząb;1;jedz
cośkolwiek;1;il
cotangens;1;umy
cotangensoida;1;umy
country;1;wytw
coupé;1;wytw
coupé;2;wytw
coupé;3;wytw
cove;1;msc
cover;1;por
cowboy;1;os
córa;1;os
córa Koryntu;1;os
córcia;1;os
córeczka;1;os
córeczka;2;os
córeńka;1;os
córka;1;os
córka;2;os
córuchna;1;os
córula;1;os
córula;2;os
córunia;1;os
córuś;1;os
Cp;1;sbst
cp;2;il
CPEO;1;zj
Cr;1;sbst
CR-V;1;wytw
crack;1;sbst
crack;2;wytw
cracker;1;os
cracking;1;czy
crash;1;wytw
crawl;1;cech
credo;1;zdarz
credo;2;umy
crescendo;1;por
cross;1;zdarz
cross;2;zdarz
cross-country;1;czy
CRT;1;wytw
cruiser;1;wytw
Cs;1;sbst
CSRS;1;msc
ct;1;il
ct;2;il
Cu;1;sbst
cubiculum;1;msc
cubiculum;2;msc
cucenie;1;czy
cucenie się;1;czy
cucha;1;wytw
cuchnięcie;1;czy
cud;1;zdarz
cudactwo;1;cech
cudaczek;1;os
cudaczka;1;os
cudak;1;os
cudeńko;1;wytw
cudność;1;cech
cudo;1;wytw
cudotwórca;1;os
cudotwórczyni;1;os
cudotwórstwo;1;zj
cudowne dziecko;1;os
cudowność;1;cech
cudowronek;1;zw
cudzes;1;wytw
cudzołożenie;1;czy
cudzołożnica;1;os
cudzołożnik;1;os
cudzołóstwo;1;czy
cudzoziemiec;1;os
cudzoziemka;1;os
cudzoziemszczyzna;1;wytw
cudzożywność;1;prc
cudzysłów;1;por
cug;1;zj
cug;2;wytw
cug;3;zj
cugant;1;zw
cugle;1;wytw
cukier;1;jedz
cukier;2;sbst
cukier gronowy;1;sbst
cukier lodowaty;1;jedz
cukier mleczny;1;sbst
cukier mlekowy;1;sbst
cukier owocowy;1;sbst
cukier palony;1;jedz
cukier prosty;1;sbst
cukier puder;1;jedz
cukier rafinowany;1;jedz
cukier słodowy;1;sbst
cukier trzcinowy;1;jedz
cukier trzcinowy;2;sbst
cukier wanilinowy;1;jedz
cukier waniliowy;1;jedz
cukier złożony;1;sbst
cukiereczek;1;jedz
cukierek;1;jedz
cukierenka;1;msc
cukierenka;2;msc
cukiernia;1;msc
cukiernia;2;msc
cukiernica;1;wytw
cukiernictwo;1;zwz
cukiernictwo;2;pos
cukierniczka;1;os
cukierniczka;2;wytw
cukiernik;1;os
cukinia;1;jedz
cukinia;2;rsl
cukromierz;1;wytw
cukrowiec;1;rsl
cukrowiec lekarski;1;wytw
cukrownia;1;msc
cukrownictwo;1;pos
cukrownik;1;os
cukrowość;1;cech
cukrzyca;1;prc
cukrzyczka;1;os
cukrzyk;1;os
cukrzyk;2;zw
cuma;1;wytw
cumowanie;1;czy
cumowanie;2;czy
cumowanie;3;st
cumowisko;1;msc
cumownica;1;wytw
cumulonimbus;1;rz
cumulus;1;zj
cunnilingus;1;czy
curieterapia;1;umy
curiosum;1;cech
curling;1;czy
curriculum vitae;1;por
CV;1;por
cV;2;il
cW;1;il
cwał;1;st
cwałowanie;1;czy
cwałowanie;2;czy
cwałowanie;3;czy
cwaniactwo;1;cech
cwaniaczek;1;os
cwaniaczka;1;os
cwaniak;1;os
cwaniara;1;os
cwikier;1;wytw
cwt;1;il
cybernetyczka;1;os
cybernetyk;1;os
cybernetyka;1;umy
cyberpank;1;wytw
cyberprzestępca;1;os
cyberprzestrzeń;1;wytw
cyberpunk;1;umy
cyberterrorysta;1;os
cybet;1;sbst
cybeta;1;zw
cybety;1;wytw
cyborg;1;wytw
cyborg;2;wytw
cyborium;1;wytw
cyborium;2;wytw
cyborium;3;wytw
cyborium;4;msc
cybuch;1;wytw
cybuch;2;wytw
cyc;1;wytw
cyc;2;czc
cycek;1;czc
cycero;1;cech
Cycero;2;os
Cyceron;1;os
cycki;1;czc
cycuszek;1;czc
cydr;1;jedz
cyferblat;1;wytw
cyferka;1;por
cyferka;2;por
cyfra;1;por
cyfra arabska;1;por
cyfra rzymska;1;por
cyfrowanie;1;czy
cyfrowanie;2;czy
cyfrowy odbiornik satelitarny;1;wytw
cyfrówka;1;wytw
cyfryzacja;1;st
cyga;1;wytw
cygaj;1;zw
Cygan;1;os
cygan;2;os
cygan;3;os
cygan;4;os
Cyganeczka;1;os
cyganeczka;2;os
Cyganek;1;os
cyganek;2;os
cyganek;3;wytw
cyganeria;1;grp
cyganiątko;1;os
Cyganiątko;2;os
Cyganicha;1;os
cyganicha;2;os
cyganienie;1;czy
cyganka;1;os
cyganka;2;os
Cyganka;3;os
cyganolog;1;os
cyganologia;1;umy
cyganolożka;1;os
cygaństwo;1;por
cygareta;1;wytw
cygaretka;1;wytw
cygarko;1;wytw
cygarnica;1;wytw
cygarnica;2;wytw
cygarniczka;1;wytw
cygaro;1;wytw
cygaro z wąsem;1;czc
cyjan;1;sbst
cyjanek;1;sbst
cyjanek potasu;1;sbst
cyjanek winylu;1;sbst
cyjanit;1;rz
cyjanobakteria;1;zw
cyjanoetylen;1;sbst
cyjanofit;1;zw
cyjanokobalamina;1;sbst
cyjanowodór;1;sbst
cyjanoza;1;prc
cyjanuramid;1;sbst
cyk;1;zj
cyk;2;zj
cykada;1;zw
cykadowate;1;sys
cykanie;1;czy
cykanie;2;czy
cykanie;3;czy
cykanie;4;zj
cykas;1;rsl
cykata;1;jedz
cykata;2;jedz
cykl;1;grp
cykl;2;zdarz
cykl;3;czas
cykl astronomiczny;1;zj
cykl biologiczny;1;zj
cykl gospodarczy;1;pos
cykl koniunkturalny;1;pos
cykl księżycowy;1;zj
cykl menstruacyjny;1;prc
cykl miesiączkowy;1;prc
cykl płciowy;1;cech
cykl powieściowy;1;por
cykl rozwojowy;1;cech
cykl słoneczny;1;zj
cyklamen;1;rsl
cyklamen;2;cech
cykliczność;1;czas
cyklina;1;wytw
cykliniarka;1;wytw
cykliniarz;1;os
cyklinowanie;1;czy
cyklista;1;os
cyklistka;1;os
cyklistówka;1;wytw
cyklizacja;1;prc
cykloalkan;1;sbst
cyklobarbital;1;sbst
cyklofrenia;1;prc
cykloheksan;1;sbst
cykloheksanheksol;1;sbst
cykloida;1;umy
cyklon;1;zj
cyklon;2;sbst
cyklonit;1;sbst
cyklop;1;zw
cyklosporyna;1;sbst
cyklotrial;1;zdarz
cyklotron;1;wytw
cyklotymia;1;zj
cyknięcie;1;zdarz
cykor;1;os
cykor;2;czuj
cykoria;1;rsl
cykoria;2;jedz
cykoria;3;wytw
cykoria endywia;1;rsl
cykoria korzeniowa;1;rsl
cykoria podróżnik;1;rsl
cykot;1;zj
cykuta;1;rsl
cylinder;1;wytw
cylinder;2;wytw
cylinder;3;wytw
cylinder hydrauliczny;1;wytw
cylinder miarowy;1;wytw
cylinderek;1;wytw
cylinderek;2;wytw
cylinderek;3;wytw
cymbalista;1;os
cymbalistka;1;os
cymbał;1;wytw
cymbał;2;wytw
cymbał;3;os
cymbałek;1;os
cymbałki;1;wytw
cymbały;1;wytw
cymbergaj;1;czy
cymelium;1;wytw
cymes;1;jedz
cyna;1;sbst
cyna;2;sbst
cynaderka;1;jedz
cynadra;1;jedz
cynamon;1;jedz
cynamonowiec;1;rsl
cynamonowiec kasja;1;rsl
cynamonowiec wonny;1;rsl
cyneraria;1;rsl
cynfolia;1;wytw
cyngiel;1;wytw
cyngiel;2;os
cyngiel;3;wytw
cyngiel;4;il
cyngiel;5;zw
cyngle;1;wytw
cynia;1;rsl
cyniczka;1;os
cyniczka;2;os
cyniczność;1;cech
cynik;1;os
cynik;2;os
cynizm;1;cech
cynizm;2;umy
cynk;1;sbst
cynk;2;por
cynk;3;wytw
cynka;1;rsl
cynkografia;1;wytw
cynkowanie;1;czy
cynkowiec;1;sbst
cynkownia;1;msc
cynober;1;cech
cynodont;1;zw
cynodonty;1;sys
cynowanie;1;czy
cypel;1;msc
cypel;2;rz
cypelek;1;rz
cypelek;2;msc
cyplisko;1;msc
cyplisko;2;rz
Cypr;1;msc
Cypr;2;msc
Cypryjczyk;1;os
Cypryjka;1;os
cyprys;1;rsl
cyprysik;1;rsl
cyprysik;2;rsl
cyprysowate;1;sys
cypryśnik;1;rsl
cyraneczka;1;zw
cyranka;1;zw
cyrenaik;1;os
cyrenaizm;1;umy
cyrk;1;zdarz
cyrk;2;zwz
cyrk;3;msc
cyrk;4;zdarz
cyrk;5;msc
cyrk lodowcowy;1;rz
cyrkiel;1;wytw
cyrklowanie;1;czy
cyrklowanie;2;czy
cyrkon;1;sbst
cyrkon;2;rz
cyrkonia;1;rz
cyrkowiec;1;os
cyrkowiec;2;os
cyrkówka;1;os
cyrkówka;2;os
cyrkówka;3;os
cyrkulacja;1;por
cyrkulacja;2;prc
cyrkularka;1;wytw
cyrkularz;1;por
cyrkulatka;1;wytw
cyrkulowanie;1;czy
cyrkuł;1;msc
cyrkuł;2;msc
cyrkumferencja;1;il
cyrograf;1;wytw
cyrulik;1;os
cyrylica;1;por
cyrylica;2;por
cysta;1;zj
cysta;2;rz
cysteina;1;rz
cysterka;1;os
cysterki;1;grp
cysterna;1;wytw
cysterna;2;msc
cysterna;3;wytw
cysters;1;os
cystersi;1;grp
cysticerkoza;1;prc
cystografia;1;czy
cystoskop;1;wytw
cystoskopia;1;czy
cystotomia;1;prc
cystyda;1;rz
cystyna;1;sbst
cytadela;2;msc
cytat;1;por
cytata;1;por
cytoarchitektonika;1;ksz
cytoarchitektonika;2;umy
cytochemia;1;umy
cytochrom;1;sbst
cytodiagnostyka;1;czy
cytogenetyka;1;umy
cytokineza;1;prc
cytolog;1;os
cytologia;1;czy
cytologia;2;umy
cytomegalia;1;zj
cytoplazma;1;sbst
cytostatyk;1;sbst
cytoszkielet;1;rz
cytowanie;1;czy
cytowanie;2;czy
cytozyna;1;sbst
cytra;1;wytw
cytron;1;rsl
cytron;2;jedz
cytrus;1;jedz
cytrus;2;rsl
cytrusy;1;sys
cytryn;1;rz
cytryna;1;rsl
cytryna;2;jedz
cytrynek;1;zw
cytrynian;1;sbst
cytrynka;1;rsl
cytrynka;2;jedz
cytrynowiec;1;rsl
cytrynówka;1;jedz
cytryńcowate;1;sys
cytrzysta;1;os
cytrzystka;1;os
cytwar;1;rsl
cywet;1;sbst
cyweta;1;zw
cywil;1;os
cywilista;1;os
cywilistyka;1;umy
cywilizacja;1;grp
cywilizacja;2;umy
cywilizator;1;os
cywilizowanie;1;czy
cyzelacja;1;czy
cyzelacja;2;czy
cyzelator;1;os
cyzelatorka;1;os
cyzelatorstwo;1;umy
cyzelatorstwo;2;czy
cyzelatura;1;czy
cyzelatura;2;cel
cyzeler;1;os
cyzelerka;1;os
cyzelernia;1;msc
cyzelowanie;1;czy
cyzelowanie;2;czy
cyzelunek;1;czy
cyzelunek;2;cel
cyzjojan;1;wytw
cza-cza;1;czy
czaban;1;os
czaban;2;zw
czacha;1;czc
czacza;1;jedz
czad;1;sbst
czadnica;1;wytw
czador;1;wytw
czadra;1;wytw
czahar;1;rsl
czajenie;1;st
czajenie się;1;st
czajka;1;zw
czajka;2;wytw
czajniczek;1;wytw
czajnik;1;wytw
czako;1;wytw
czakra;1;zj
czakram;1;zj
czamara;1;wytw
czambon;1;wytw
czambuł;1;grp
czapa;1;wytw
czapczyna;1;wytw
czapeczka;1;wytw
czapka;1;wytw
czapka frygijska;1;wytw
czapka niewidka;1;wytw
czapka węgierska;1;wytw
czapkarka;1;os
czapkarstwo;1;umy
czapkarz;1;os
czapkowanie;1;czy
czapla;1;zw
czapla biała;1;zw
czapla nadobna;1;zw
czapla purpurowa;1;zw
czapla siwa;1;zw
czaplowate;1;sys
czapnictwo;1;umy
czapniczka;1;os
czapnik;1;os
czaprak;1;wytw
czapula;1;wytw
czar;1;cech
czar;2;zj
czara;2;wytw
czara;3;wytw
czara głosowa;1;wytw
czarci krąg;1;ksz
czarcie koło;1;ksz
czarcie nasienie;1;os
czarcik;1;os
czarcik;2;os
czarcikęs;1;rsl
czarcikęsik;1;rsl
czarcikęsik Kluka;1;rsl
czarczaf;1;wytw
czardasz;1;czy
czardasz;2;por
czareczka;1;wytw
czarka;1;wytw
Czarna;1;os
czarna bierka;1;wytw
czarna borówka;1;rsl
czarna dama;1;wytw
czarna dziura;1;rz
czarna figura;1;wytw
czarna godzina;1;czas
czarna jagoda;1;rsl
czarna kartka;1;zdarz
czarna kawa;1;sbst
czarna komedia;1;wytw
czarna królowa;1;wytw
czarna królówka;1;wytw
czarna księga;1;wytw
czarna lista;1;wytw
czarna magia;1;cech
czarna magia;2;czy
Czarna Mowa;1;por
czarna msza;1;zdarz
czarna niewdzięczność;1;czuj
czarna owca;1;os
czarna polewka;1;jedz
czarna porzeczka;1;jedz
czarna porzeczka;2;rsl
czarna reakcja;1;grp
czarna rozpacz;1;czuj
czarna skrzynka;1;wytw
czarna strefa;1;pos
czarna śmierć;1;prc
czarna wieża;1;wytw
czarne kino;1;wytw
czarne myśli;1;czuj
czarne złoto;1;sbst
Czarni Jeźdźcy;1;grp
czarnogłówka;1;zw
czarnogłówka;2;zw
Czarnogóra;1;msc
czarnogórski;1;por
Czarnogórzanka;1;os
Czarnogórzec;1;os
czarnoksięstwo;1;zj
czarnoksiężnik;1;os
czarnoskóra;1;os
czarnoskóry;1;os
czarność;1;cech
czarność;2;cech
czarnowidz;1;os
czarnowidzka;1;os
czarnowidztwo;1;umy
czarnowron;1;zw
czarnoziem;1;sbst
czarnuch;1;os
czarnuch;2;os
czarnucha;1;os
czarnula;1;os
czarnulka;1;os
czarnuszka;1;os
czarnuszka;2;jedz
Czarny;2;os
czarny;3;os
czarny bez;1;rsl
czarny charakter;1;os
czarny diament;1;rz
czarny film;1;wytw
czarny goniec;1;wytw
czarny hetman;1;wytw
czarny humor;1;por
Czarny Jeździec;1;os
Czarny kontynent;1;msc
czarny koń;1;os
czarny koń;2;wytw
czarny król;1;wytw
czarny laufer;1;wytw
Czarny ląd;1;msc
czarny lud;1;zdarz
czarny marsz;1;zdarz
czarny pion;1;wytw
czarny pion a;1;wytw
czarny pion a7;1;wytw
czarny pion b;1;wytw
czarny pion b7;1;wytw
czarny pion c;1;wytw
czarny pion c7;1;wytw
czarny pion d;1;wytw
czarny pion d7;1;wytw
czarny pion e;1;wytw
czarny pion e7;1;wytw
czarny pion f;1;wytw
czarny pion f7;1;wytw
czarny pion g;1;wytw
czarny pion g7;1;wytw
czarny pion h;1;wytw
czarny pion h7;1;wytw
czarny pionek;1;wytw
Czarny Piotruś;1;czy
czarny punkt;1;msc
czarny rynek;1;pos
czarny skoczek;1;wytw
czarny zwierz;1;zw
czarodziej;1;os
Czarodziej;2;os
czarodziejka;1;os
czarodziejka;2;os
czarodziejski krąg;1;ksz
czarodziejstwo;1;zj
czarowanie;1;czy
czarowanie;2;czy
czarownica;1;os
czarownica;2;os
czarownictwo;1;zj
czarownik;1;os
czarowność;1;cech
czart;1;os
czart;2;os
czartawa;1;rsl
czartawa drobna;1;rsl
czartawa pospolita;1;rsl
czartawa pośrednia;1;rsl
czarter;1;pos
czarter;2;czy
czarterowanie;1;czy
czarterowanie;2;czy
czartysta;1;os
czartyzm;1;zwz
czaruś;1;os
czary;1;czy
czas;1;czas
czas;2;il
czas;3;czas
czas;4;por
czas;5;czas
czas;6;czas
czas;7;il
czas;8;czas
czas;9;zj
czas antenowy;1;czas
czas ciągły;1;por
czas fizyczny;1;il
czas Future Perfect Progressive;1;por
czas Future Perfect Simple;1;por
czas Future Progressive;1;por
czas Future Simple;1;por
czas geologiczny;1;il
czas gramatyczny;1;por
czas gwiazdowy;1;il
czas letni;1;il
czas miejscowy;1;il
czas ochronny;1;czas
czas Past Perfect Progressive;1;por
czas Past Perfect Simple;1;por
czas Past Progressive;1;por
czas Past Simple;1;por
czas Present Perfect Progressive;1;por
czas Present Perfect Simple;1;por
czas Present Progressive;1;por
czas Present Simple;1;por
czas prosty;1;por
czas przeszły;1;por
czas przeszły;2;por
czas przyszły;1;por
czas przyszły prosty;1;por
czas przyszły złożony;1;por
czas słoneczny;1;il
czas strefowy;1;il
czas teraźniejszy;1;por
czas teraźniejszy;2;por
czas typu Perfect;1;por
czas uniwersalny;1;il
czas urzędowy;1;il
czas w języku angielskim;1;umy
czas w języku polskim;1;por
czas wolny;1;czas
czas zaprzeszły;1;czas
czas zimowy;1;il
czasochłonność;1;cech
czasokres;1;czas
czasomierz;1;wytw
czasomierz;2;wytw
czasopismo;1;wytw
czasopismo;2;wytw
czasopismo naukowe;1;wytw
czasopismo tematyczne;1;wytw
czasopiśmiennictwo;1;wytw
czasoprzestrzeń;1;bhp
czasownik;1;por
czasownik;2;por
czasownik ditranzytywny;1;por
czasownik dokonany;1;por
czasownik fazowy;1;por
czasownik frazalny;1;por
czasownik frazowy;1;por
czasownik modalny;1;por
czasownik momentalny;1;por
czasownik niedokonany;1;por
czasownik nieprzechodni;1;por
czasownik performatywny;1;por
czasownik posiłkowy;1;por
czasownik przechodni;1;por
czasownik przechodni podwójnie;1;por
czasownik punktualny;1;por
czasownik semelfaktywny;1;por
czasownik wielokrotny;1;por
czasownik złożony;1;por
czasownik zwrotny;1;por
czasowość;1;zwz
czasowość;2;zwz
czasówka;1;zdarz
czastuszka;1;por
czasy;1;czas
czasza;1;wytw
czasza;2;wytw
czasza;3;wytw
czasza;4;ksz
czaszeczka;1;czc
czaszeczka;2;czc
czaszka;1;czc
czaszka;2;czc
czaszkowiec;1;zw
czat;1;por
czata;1;grp
czatowanie;1;czy
czatowanie;2;st
czatownia;1;msc
czatowniczka;1;os
czatownik;1;os
czatownik;2;os
czatownik;3;os
cząber;1;rsl
cząber;2;jedz
cząberek;1;rsl
cząberek;2;jedz
cząsteczka;1;rz
cząsteczka;2;il
cząsteczka chemiczna;1;il
cząsteczka fizyczna;1;il
cząstka;1;il
cząstka alfa;1;rz
cząstka elementarna;1;rz
cząstka słowotwórcza;1;por
cząstkowość;1;cech
czchowianin;1;os
Czchów;1;msc
czciciel;1;os
czcicielka;1;os
czcigodność;1;cech
czcionka;1;wytw
czcionka;2;wytw
czczenie;1;st
czczenie;2;czy
czczenie;3;czy
czczenie;4;czy
czczenie;5;por
czczość;1;czuj
czebol;1;zwz
Czech;1;os
czechizm;1;por
Czecho-Słowacja;1;msc
Czechosłowacja;1;msc
Czechosłowacka Republika Socjalistyczna;1;msc
Czechosłowaczka;1;os
Czechosłowak;1;os
Czechy;1;msc
czeczota;1;sbst
czeczota;2;zw
czeczotka;1;zw
czeczotka;2;sbst
czeczotka zwyczajna;1;zw
czeczuga;1;zw
Czejen;1;os
czek;1;pos
czek bez pokrycia;1;por
czek imienny;1;rz
czek na okaziciela;1;wytw
czek podróżny;1;pos
czeka;1;grp
czekan;1;wytw
czekan;2;wytw
czekanie;1;czy
czekanie;2;st
czekanie;3;st
czekanie;4;st
czekanie;5;czy
czekanik;1;wytw
czekanik;2;wytw
czekista;1;os
czekolada;1;jedz
czekolada;2;sbst
czekolada;3;il
czekolada deserowa;1;jedz
czekolada gorzka;1;jedz
czekolada mleczna;1;jedz
czekolada z orzechami;1;jedz
czekoladka;1;jedz
czekoladka;2;os
czeladniczek;1;os
czeladnik;1;os
czeladź;1;grp
czelesta;1;wytw
czelista;1;os
czelistka;1;os
czelność;1;cech
czeluść;1;msc
czempion;1;os
czempion;2;zw
czempion wszechwag;1;os
czempionat;1;zdarz
czempionat;2;zwz
czempionka;1;os
czepeczek;1;wytw
czepek;1;wytw
czepek;2;wytw
czepek;3;wytw
czepek;4;wytw
czepek;5;czc
czepek;6;rz
czepek pływacki;1;wytw
czepiakowate;1;sys
czepialstwo;1;cech
czepianie;1;czy
czepianie się;1;czy
czepianie się;2;czy
czepiec;1;wytw
czepiec;2;wytw
czepienie się;1;zdarz
czepienie się;2;zdarz
czereda;1;grp
czeremcha;1;rsl
czerep;1;czc
czerep;2;il
czerep;3;wytw
czerep;4;wytw
czereśnia;1;jedz
czereśnia;2;rsl
czerkies;1;zw
Czerkies;2;os
czerkieska;1;wytw
czerkieska;2;wytw
Czerkieska;3;os
czermień błotna;1;rsl
czerniaczka;1;prc
czerniak;1;rz
czerniak;2;rz
czerniak złośliwy;1;rz
czernica;1;zw
czernidło;1;sbst
czernidło;2;sbst
czerniec;1;rsl
czernienie;1;czy
czernienie;2;st
czernienie;3;czy
czernienie;4;czy
czernienie się;1;czy
czernienie się;2;st
Czernihów;1;msc
czernina;1;jedz
czerń;1;cech
czerń;2;zj
czerpaczka;1;wytw
czerpadło;1;wytw
czerpadło pojemnikowe;1;wytw
czerpadło śrubowe;1;wytw
czerpak;1;wytw
czerpak;2;wytw
czerpalnia;1;msc
czerpalnia papieru;1;msc
czerpanie;1;czy
czerpanie;2;czy
czerpanie;3;czy
czerpanie korzyści;1;czy
czerparka;1;wytw
czerparka;2;wytw
czerpnia powietrza;1;msc
czerpnia wody;1;msc
czerstwienie;1;czy
czerstwość;1;cech
czerstwość;2;cech
czert;1;rz
czerw;1;zw
czerwce;1;sys
czerwiec;1;czas
czerwiec;2;zw
czerwiec koszenilowy;1;zw
czerwiec polski;1;zw
czerwienidło;1;sbst
czerwienienie;1;czy
czerwienienie;2;czy
czerwienienie;3;czy
czerwienienie;4;st
czerwienienie;5;czy
czerwienienie się;1;czy
czerwienienie się;2;czy
czerwienienie się;3;st
czerwień;1;cech
czerwień;2;wytw
czerwień;3;ksz
czerwik;1;rsl
czerwo;1;ksz
czerwona;1;os
Czerwona Gwardia;1;grp
Czerwona Gwardia;2;grp
czerwona kapusta;1;rsl
czerwona kapusta;3;jedz
czerwona kartka;1;por
czerwona kartka;2;wytw
czerwona kartka;3;czy
czerwona krwinka;1;rz
czerwona porzeczka;1;jedz
czerwona porzeczka;2;rsl
czerwona strefa;1;pos
czerwonak;1;zw
czerwone berety;1;grp
czerwone ciałko krwi;1;rz
czerwone wino;1;jedz
czerwoni;1;grp
czerwoniec;1;pos
czerwoniec;2;il
czerwonka;1;prc
czerwonoarmista;1;os
czerwonoarmistka;1;os
czerwonogwardzista;1;os
czerwonogwardzista;2;os
czerwonoskóry;1;os
czerwoność;1;cech
czerwony;1;os
czerwony cedr;1;rsl
czerwony karzeł;1;rz
czerwony nadolbrzym;1;rz
czerwony olbrzym;1;rz
czerwony spągowiec;1;cech
czerwony sztandar;1;wytw
czerwończyk;1;zw
czesak;1;wytw
czesanie;1;czy
czesanie;2;czy
czesanie;3;czy
czesanie się;1;czy
czesanie się;2;czy
czesanie się;3;st
czesanka;1;wytw
czesarka;1;wytw
czeski;1;umy
czeski;2;por
czeski błąd;1;por
czeski film;1;st
czeskie szkło;1;sbst
czesne;1;pos
czeszczyzna;1;cech
czeszczyzna;2;por
Czeszka;1;os
cześć;1;czuj
cześć;2;umy
cześć;3;czuj
cześnik;1;os
cześnikowa;1;os
czeta;1;grp
czetnik;1;os
Częstochowa;1;msc
częstochowianin;1;os
częstochowianka;1;os
częstokół;1;wytw
częstomocz;1;prc
częstoskurcz;1;prc
częstość;1;il
częstość;2;il
częstotliwość;1;il
częstotliwość;2;il
częstowanie;1;czy
częstowanie;2;czy
częstowanie;3;czy
częstowanie się;1;czy
część;1;il
część;2;wytw
część;3;grp
część ciała;1;czc
część garderoby;1;wytw
część mowy;1;por
część wspólna;1;umy
część wspólna zbiorów;1;umy
część zdania;1;por
czip;1;wytw
czipowanie;1;czy
CzK;1;grp
czkanie;1;czy
czkawka;1;prc
czknięcie;1;zdarz
człapanie;1;czy
człapanie;2;czy
człapanie;3;zj
człeczyna;1;os
człeczysko;1;os
człek;1;os
człon;1;il
członeczek;1;os
członeczek;2;os
członeczek;3;czc
członeczek;4;czc
członek;1;os
członek;2;os
członek;3;czc
członek;4;czc
członek dawnego ludu;1;os
członek ludu wyróżnionego na podstawie religii;1;os
członek partii politycznej;1;os
członek rodziny;1;os
członek założyciel;1;os
członkini;1;os
członkostwo;1;st
człowieczek;1;os
człowieczek;2;os
człowieczeństwo;1;czuj
człowieczyna;1;os
człowieczysko;1;os
człowieczysko;2;os
człowieczysko;3;os
człowieczysko;4;os
człowiek;1;os
człowiek;2;os
człowiek;3;os
człowiek;4;os
człowiek;5;os
człowiek charakteryzowany pod względem wieku;1;os
człowiek charakteryzowany w odniesieniu do jego stanu majątkowego;1;os
człowiek charakteryzowany ze względu na cechy fizyczne;1;os
