lemma;variant;domain;lemma;variant;domain
przywodzenie na myśl;1;23;przywodzić na myśl;1;29
podpadanie pod ...;1;23;podpadać pod ...;1;29
wpisywanie się;3;23;wpisywać się;3;40
granie;14;23;grać;13;40
ścieranie się;4;23;ścierać się;4;29
wykraczanie;2;23;wykraczać;2;36
wybieganie;3;23;wybiegać;3;29
zależenie;1;23;zależeć;1;39
zakrawanie na ...;1;23;zakrawać;1;37
dopowiadanie;3;23;dopowiadać;3;30
pokrywanie się;2;23;pokrywać się;2;40
zaprzeczanie;3;23;zaprzeczać;3;40
pozostawanie w sprzeczności;1;23;pozostawać w sprzeczności;1;40
przewyższanie;2;23;przewyższać;2;40
przerastanie;1;23;przerastać;1;40
czyhanie;1;23;czyhać;1;40
wykluczanie się;1;23;wykluczać się;1;40
odbijanie;1;23;odbijać;1;40
licowanie;2;23;licować;2;40
gaszenie;5;23;gasić;5;40
zagaszanie;2;23;zagaszać;2;40
kłócenie się;2;23;kłócić się;2;29
kolidowanie;1;23;kolidować;1;29
zgrzytanie;2;23;zgrzytać;2;29
odpowiadanie;8;23;odpowiadać;8;40
przystawanie;2;23;przystawać;2;40
zależenie;2;23;zależeć;2;29
warunkowanie;2;23;warunkować;2;29
graniczenie z ...;1;23;graniczyć z ...;1;39
ocieranie się;3;23;ocierać się;3;39
współistnienie;1;23;współistnieć;1;40
koegzystowanie;1;23;koegzystować;1;40
górowanie;3;23;górować;3;29
przewyższanie;4;23;przewyższać;4;29
przebijanie;9;23;przebijać;9;29
przypominanie;1;23;przypominać;1;37
przewyższanie;3;23;przewyższać;3;40
przerastanie;2;23;przerastać;2;40
pasowanie;2;23;pasować;2;40
harmonizowanie;1;23;harmonizować;1;40
komponowanie się;1;23;komponować się;1;40
korelowanie;1;23;korelować;1;40
współbrzmienie;1;23;współbrzmieć;1;40
korespondowanie;1;23;korespondować;1;40
wkomponowywanie się;3;23;wkomponowywać się;3;40
współgranie;1;23;współgrać;1;40
godzenie się;5;23;godzić się;6;40
przyćmiewanie;2;23;przyćmiewać;3;29
kontrastowanie;2;23;kontrastować;2;40
wyrastanie ponad ...;1;23;wyrastać;1;40
przypadanie;2;23;przypadać;2;38
dostawanie się;4;23;dostawać się;4;38
okrajanie się;1;23;okrajać się;1;38
okrawanie się;1;23;okrawać się;1;38
królowanie nad ...;1;23;królować nad ...;1;36
przygaszanie;2;23;przygaszać;2;29
bycie, pozostawanie w jakiejś relacji do czegoś;1;23;być, pozostawać w jakiejś relacji do czegoś;1;40
uzupełnianie się;2;23;uzupełniać się;2;29
dopełnianie się;2;23;dopełniać się;2;29
różnienie się;1;23;różnić się;1;40
odbieganie;2;23;odbiegać;2;40
odróżnianie się;1;23;odróżniać się;1;40
odstawanie;2;23;odstawać;2;40
rozbłyskanie;2;23;rozbłyskać;2;35
rozbłyskiwanie;2;23;rozbłyskiwać;2;39
noszenie;3;23;nosić;3;40
GERUNDIUM - STAN NDK oznaczający relacje ponadczasowe i abstrakcyjne;1;23;CZASOWNIK - STAN NDK oznaczający relacje ponadczasowe i abstrakcyjne;1;40
poprzedzanie;1;23;poprzedzać;1;40
kontaktowanie;2;23;kontaktować;2;29
sylabizowanie;1;23;sylabizować;1;29
dukanie;1;23;dukać;1;29
wyróżnianie się;1;23;wyróżniać się;1;40
wybijanie się;1;23;wybijać się;1;39
dominowanie;1;23;dominować;1;31
przeważanie;1;23;przeważać;1;31
górowanie;1;23;górować;1;31
wystarczanie;2;23;wystarczać;2;28
rządzenie;2;23;rządzić;2;40
chcenie;2;23;chcieć;2;40
wypływanie;5;23;wypływać;5;39
słynięcie;1;23;słynąć;1;39
szczycenie się;2;23;szczycić się;2;39
zalecanie się;2;23;zalecać się;2;40
brylowanie;1;23;brylować;1;39
bycie w stanie;1;23;być w stanie;1;40
pozostawanie w mocy;1;23;być w mocy;1;40
panowanie;7;23;panować;6;31
celowanie;4;23;celować;4;39
wpadanie;8;23;wpadać;8;40
błyszczenie;2;23;błyszczeć;2;35
noszenie;4;23;nosić;4;40
bycie zmuszonym;1;23;być zmuszonym;1;40
czytanie;3;23;czytać;3;29
obniżanie się;2;23;obniżać się;2;28
spadanie;5;23;spadać;5;28
pochylanie się;3;23;pochylać się;3;28
opadanie;4;23;opadać;4;28
wznoszenie się;1;23;wznosić się;1;40
dochodzenie;16;23;dochodzić;16;40
dobieganie;5;23;dobiegać;6;40
krzyżowanie się;1;23;krzyżować się;1;40
przecinanie się;1;23;przecinać się;1;40
zlewanie się;1;23;zlewać się;1;28
piętrzenie się;2;23;piętrzyć się;2;40
wypiętrzanie się;2;23;wypiętrzać się;2;40
łączenie się;2;23;łączyć się;2;40
stykanie się;1;23;stykać się;1;40
schodzenie się;5;23;schodzić się;5;40
zbieganie się;2;23;zbiegać się;2;40
przecinanie;1;23;przecinać;1;40
bycie jakoś usytuowanym;1;23;być jakoś usytuowanym;1;40
wystrzelanie;1;23;wystrzelać;1;28
przyleganie;2;23;przylegać;2;40
dotykanie;2;23;dotykać;2;40
przytykanie;2;23;przytykać;2;40
sąsiadowanie;1;23;sąsiadować;1;40
graniczenie;1;23;graniczyć;1;40
ogarnianie;5;23;ogarniać;5;40
spowijanie;2;23;spowijać;2;40
okręcanie się;3;23;okręcać się;3;40
omotywanie się;1;23;omotywać się;1;40
oplatanie;3;23;oplatać;3;40
oplątywanie;2;23;oplątywać;2;40
oplątywanie się;1;23;oplątywać się;1;40
owijanie się;2;23;owijać się;2;40
zawijanie się;1;23;zawijać się;1;40
oplatanie się;3;23;oplatać się;3;36
opływanie;3;23;opływać;3;40
nawijanie się;1;23;nawijać się;1;40
oblewanie;2;23;oblewać;2;40
obmywanie;4;23;obmywać;4;33
omywanie;4;23;omywać;4;33
owiewanie;4;23;owiewać;4;40
osnuwanie;2;23;osnuwać;2;28
opasywanie;3;23;opasywać;3;40
przepasywanie;2;23;przepasywać;2;40
okalanie;1;23;okalać;1;40
obramowywanie;2;23;obramowywać;2;40
ogradzanie;2;23;ogradzać;2;40
ograniczanie;3;23;ograniczać;3;40
muskanie;4;23;muskać;4;40
przyprószanie;2;23;przyprószać;2;28
zalewanie;1;23;zalewać;1;28
zatapianie;2;23;zatapiać;2;28
podtapianie;2;23;podtapiać;2;28
obsypywanie;6;23;obsypywać;6;40
osypywanie;3;23;osypywać;3;40
oblepianie;2;23;oblepiać;2;28
oprószanie;1;23;oprószać;1;28
zachwaszczanie;2;23;zachwaszczać;2;34
pokrywanie;9;23;pokrywać;9;40
okrywanie;2;23;okrywać;2;40
oszranianie;1;23;oszraniać;1;28
obladzanie;1;23;obladzać;1;28
owiewanie;5;23;owiewać;5;41
porastanie;2;23;porastać;2;34
obrastanie;2;23;obrastać;2;34
zarastanie;3;23;zarastać;3;34
nachodzenie;3;23;nachodzić;3;40
zachodzenie;4;23;zachodzić;4;40
przykrywanie;2;23;przykrywać;2;40
sterczenie;1;23;sterczeć;1;28
stanie;7;23;stać;7;28
stanie sztorcem;1;23;stać sztorcem;1;28
pokrywanie;8;23;pokrywać;8;40
mieszczenie się;3;23;mieścić się;3;40
wchodzenie;15;23;wchodzić;15;40
bycie jakoś usytuowanym względem czegoś;1;23;być jakoś usytuowanym względem czegoś;1;40
włażenie;7;23;włazić;7;40
poprzedzanie;3;23;poprzedzać;3;36
krycie;5;23;kryć;5;40
otulanie;2;23;otulać;2;33
wystawanie;1;23;wystawać;1;40
zaśmiecanie;4;23;zaśmiecać;4;40
wyrastanie;9;23;wyrastać;10;40
górowanie;2;23;górować;2;40
ciągnięcie się;6;23;ciągnąć się;6;40
zachowywanie się;3;23;zachowywać się;3;39
dłużenie się;1;23;dłużyć się;1;40
wleczenie się;2;23;wlec się;2;40
dożywanie;1;23;dożywać;1;28
zachowywanie się;2;23;zachowywać się;2;40
przechowywanie się;1;23;przechowywać się;1;40
zostawanie;5;23;zostawać;5;40
pozostawanie;3;23;pozostawać;3;40
przepływanie;4;23;przepływać;4;40
mijanie;2;23;mijać;2;40
płynięcie;5;23;płynąć;5;28
biegnięcie;2;23;biec;2;40
biegnięcie;2;23;biegnąć;2;28
upływanie;1;23;upływać;1;40
zostawanie;4;23;zostawać;4;40
pozostawanie;4;23;pozostawać;4;40
kwaszenie się;1;23;kwasić się;1;32
kiszenie się;2;23;kisić się;2;32
ukwaszanie się;1;23;ukwaszać się;1;32
zakiszanie się;1;23;zakiszać się;1;32
zakwaszanie się;1;23;zakwaszać się;1;32
konserwowanie się;1;23;konserwować się;1;28
marynowanie się;1;23;marynować się;1;32
umykanie;2;23;umykać;2;40
przemykanie;3;23;przemykać;3;40
trwanie;1;23;trwać;1;40
współżycie;3;23;współżyć;2;39
życie;4;23;żyć;5;39
kumplowanie się;1;23;kumplować się;1;39
kolegowanie się;1;23;kolegować się;1;39
przyjaźnienie się;1;23;przyjaźnić się;1;39
przestawanie;4;23;przestawać;4;39
obcowanie;2;23;obcować;2;39
zadawanie się;1;23;zadawać się;1;39
należenie;2;23;należeć;3;40
zawdzięczanie;1;23;zawdzięczać;1;39
przynależenie;1;23;przynależeć;1;38
bycie własnością;1;23;być własnością;1;38
należenie;1;23;należeć;2;38
pochodzenie;1;23;pochodzić;1;40
wywodzenie się;1;23;wywodzić się;1;40
odpowiadanie;7;23;odpowiadać;7;39
pozostawanie w jakichś relacjach społecznych;1;23;być, pozostawać w jakichś relacjach społecznych;1;40
pospolitowanie się;1;23;pospolitować się;1;39
pasjonowanie;1;23;pasjonować;1;35
zauważanie;2;23;zauważać;2;30
zwracanie uwagi;3;23;zwracać uwagę;3;40
przykuwanie uwagi;1;23;przykuwać uwagę;1;40
pochłanianie;3;23;pochłaniać;3;39
absorbowanie;3;23;absorbować;3;29
zaprzątanie;1;23;zaprzątać;1;29
zaprzątywanie;1;23;zaprzątywać;1;29
interesowanie;1;23;interesować;1;29
ciekawienie;1;23;ciekawić;1;29
frapowanie;1;23;frapować;1;29
zaciekawianie;1;23;zaciekawiać;1;29
zajmowanie;2;23;zajmować;2;29
pociąganie;3;23;pociągać;3;35
nęcenie;1;23;nęcić;1;35
kuszenie;1;23;kusić;1;35
magnetyzowanie;2;23;magnetyzować;2;35
mamienie;2;23;mamić;2;35
przyciąganie;1;23;przyciągać;1;35
przynęcanie;1;23;przynęcać;1;35
przywabianie;2;23;przywabiać;2;35
wabienie;1;23;wabić;1;35
zwabianie;1;23;zwabiać;1;35
znęcanie;1;23;znęcać;1;35
przyganianie;2;23;przyganiać;2;29
kalkulowanie;3;23;kalkulować;3;29
manienie;3;23;manić;3;35
intrygowanie;2;23;intrygować;2;29
uderzanie;6;23;uderzać;6;37
zastanawianie;1;23;zastanawiać;1;29
dawanie do myślenia;1;23;dawać do myślenia;1;29
smakowanie;2;23;smakować;2;32
przypadanie do smaku;1;23;przypadać do smaku;1;32
izolowanie;4;23;izolować;4;34
lubienie;1;23;lubić;1;35
ciągnięcie się;5;23;ciągnąć się;5;40
kosztowanie;2;23;kosztować;2;38
stanie;1;23;stać;2;40
ciążenie;2;23;ciążyć;2;35
ciągnięcie;9;23;ciągnąć;9;36
stanie;8;23;stać;8;38
posiadanie jakiegoś parametru, cechy, cechowanie się;1;23;mieć jakiś parametr, cechę;1;40
przepuszczanie;1;23;przepuszczać;1;40
wymaganie;1;23;wymagać;1;40
potrzebowanie;1;23;potrzebować;2;40
przeciekanie;1;23;przeciekać;1;40
cieknięcie;3;23;cieknąć;2;40
cieknięcie;3;23;ciec;3;36
kończenie się;5;0;kończyć się;5;40
kłanianie się;4;23;kłaniać się;4;29
zgadzanie się;4;23;zgadzać się;4;29
kazanie;4;23;kazać;4;39
nakazywanie;2;23;nakazywać;2;39
przewodzenie;3;23;przewodzić;3;33
odpowiadanie;3;23;odpowiadać;3;35
pasowanie;1;23;pasować;1;35
dogadzanie;1;23;dogadzać;1;35
konweniowanie;1;23;konweniować;1;35
leżenie;3;23;leżeć;3;35
urządzanie;5;23;urządzać;5;35
wystarczanie;1;23;wystarczać;1;38
starczanie;1;23;starczać;1;38
wychodzenie;15;23;wychodzić;16;40
pisanie się;2;23;pisać się;2;40
kończenie się;1;23;kończyć się;1;28
urywanie się;3;23;urywać się;3;28
zaciekanie;2;23;zaciekać;2;40
zamykanie się;7;0;zamykać się;7;29
ważenie;1;23;ważyć;1;40
przemakanie;1;23;przemakać;1;28
przemaczanie się;1;23;przemaczać się;1;28
kłucie w zęby;1;23;kłuć w zęby;1;32
dostawanie;3;23;dostawać;4;38
cieszenie się;2;23;cieszyć się;2;39
unikanie;2;23;unikać;2;39
stronienie;1;23;stronić;1;39
należenie się;2;23;należeć się;2;39
zasługiwanie;1;23;zasługiwać;1;39
liczenie;1;23;liczyć;1;40
wynoszenie;6;23;wynosić;6;40
wykazywanie się;1;23;wykazywać się;1;28
krycie;13;23;kryć;13;40
tchnięcie;2;23;tchnąć;2;40
dosięganie;4;23;dosięgać;4;33
dostawanie;4;23;dostawać;6;40
miewanie;1;0;miewać;1;40
noszenie;5;23;nosić;5;40
wałkonienie się;1;23;wałkonić się;1;29
wywijanie się;5;23;wywijać się;4;39
wymigiwanie się;2;23;wymigiwać się;2;39
miganie się;1;23;migać się;1;39
wystrzeganie się;1;23;wystrzegać się;1;40
kierowanie;6;23;kierować;6;40
zarządzanie;3;23;zarządzać;3;40
kontrolowanie;3;23;kontrolować;3;40
zawiadywanie;2;23;zawiadywać;2;40
dziczenie;1;23;dziczeć;1;29
zrzeszanie;1;23;zrzeszać;1;28
stowarzyszanie;1;23;stowarzyszać;1;28
dorastanie;3;23;dorastać;3;28
trącenie;2;23;trącić;2;40
zalatywanie;1;23;zalatywać;1;40
zapowiadanie się;1;23;zapowiadać się;1;40
sięganie;1;23;sięgać;1;40
nazywanie się;2;23;nazywać się;2;40
zwanie się;1;23;zwać się;1;40
charakteryzowanie się;1;23;charakteryzować się;1;40
cechowanie się;1;23;cechować się;1;40
posiadanie;1;23;posiadać;1;40
odznaczanie się;1;23;odznaczać się;1;40
noszenie;2;23;nosić;2;40
gruntowanie;3;23;gruntować;3;36
unikanie się;1;23;unikać się;1;39
odnajdowanie się;3;2;odnajdować się;3;35
odnajdywanie się;2;2;odnajdywać się;2;35
wychodzenie;17;23;wychodzić;18;37
utrzymywanie się;3;23;utrzymywać się;3;40
życie;2;23;żyć;2;39
życie;3;23;żyć;3;40
bytowanie;1;23;bytować;1;40
egzystowanie;2;23;egzystować;2;40
prowadzenie życia;1;23;prowadzić życie;1;40
podtrzymywanie;3;23;podtrzymywać;3;40
utrzymywanie;2;23;utrzymywać;2;40
biedowanie;1;23;biedować;1;40
ubieranie się;2;23;ubierać się;2;40
noszenie się;1;23;nosić się;1;40
pieczenie się;1;23;piec się;1;34
czucie się;1;23;czuć się;1;35
kwitnięcie;4;23;kwitnąć;4;37
podsmażanie się;1;23;podsmażać się;1;32
czesanie się;3;23;czesać się;3;27
znajdowanie się;5;23;znajdować się;5;40
wrzenie;2;23;wrzeć;3;40
gotowanie się;5;23;gotować się;6;40
robienie się;4;23;robić się;4;34
drukowanie się;1;23;drukować się;1;28
warzenie się;2;23;warzyć się;2;40
gotowanie się;3;23;gotować się;3;40
drętwienie;2;23;drętwieć;2;28
miewanie się;1;23;miewać się;1;40
odbijanie się;2;23;odbijać się;2;37
odzwierciedlanie się;2;23;odzwierciedlać się;2;37
przeglądanie się;1;23;przeglądać się;1;37
łożyskowanie;1;23;łożyskować;1;40
wyglądanie;3;23;wyglądać;3;37
prezentowanie się;1;23;prezentować się;1;37
przedstawianie się;3;23;przedstawiać się;3;37
wypadanie;2;23;wypadać;2;37
trzymanie;9;23;trzymać;9;40
GERUNDIUM - STAN NDK oznaczający stan fizyczny;1;23;CZASOWNIK - STAN NDK oznaczający stan fizyczny;1;40
markowanie;3;23;markować;3;40
wegetowanie;1;23;wegetować;1;40
koczowanie;2;23;koczować;2;39
opiekanie się;1;23;opiekać się;1;34
przeżywanie;1;23;przeżywać;2;40
smażenie się;2;23;smażyć się;2;34
konsternowanie się;1;23;konsternować się;1;35
rozżalanie się;1;23;rozżalać się;1;35
rozgoryczanie się;1;23;rozgoryczać się;1;35
tremowanie się;1;23;tremować się;1;35
histeryzowanie;1;23;histeryzować;1;35
panikowanie;1;23;panikować;1;35
banie się spojrzenia w oczy;2;23;bać się spojrzeć w oczy;2;35
wstydzenie się;1;23;wstydzić się;1;35
banie się;1;23;bać się;1;35
lękanie się;1;23;lękać się;1;35
obawianie się;1;23;obawiać się;1;35
drżenie;2;23;drżeć;2;35
zawodzenie się;1;2;zawodzić się;1;35
rozczarowywanie się;1;2;rozczarowywać się;1;35
trwożenie się;1;23;trwożyć się;1;35
truchlenie;1;23;truchleć;1;35
tęsknienie;1;23;tęsknić;1;35
konfundowanie się;1;23;konfundować się;1;35
niepokojenie się;1;23;niepokoić się;1;35
denerwowanie się;2;23;denerwować się;2;35
gorączkowanie się;1;23;gorączkować się;1;35
gniewanie się;2;23;gniewać się;2;35
podłamywanie się;2;23;podłamywać się;2;35
rozsypywanie się;7;23;rozsypywać się;7;35
tragizowanie;1;23;tragizować;1;29
robienie tragedii;1;23;robić tragedię;1;29
dramatyzowanie;2;23;dramatyzować;2;29
opłakiwanie;1;23;opłakiwać;1;35
płakanie;3;23;płakać;3;30
patrzenie;6;23;patrzeć;7;29
patrzenie się;7;23;patrzeć się;7;29
żałowanie;3;23;żałować;3;35
stresowanie się;1;23;stresować się;1;35
wrzenie;6;23;wrzeć;7;39
peszenie się;1;23;peszyć się;1;35
detonowanie się;1;23;detonować się;1;35
deprymowanie się;1;23;deprymować się;1;35
zawstydzanie się;1;23;zawstydzać się;1;35
mieszanie się;4;23;mieszać się;3;35
płoszenie się;1;23;płoszyć się;1;35
pękanie;1;23;pękać;1;35
dbanie;2;23;dbać;2;29
żywienie do kogoś uczucia negatywnego;1;23;żywić do kogoś uczucie negatywne;1;35
baranienie;1;23;baranieć;1;28
głupienie;2;23;głupieć;2;28
durnienie;2;23;durnieć;2;28
żenowanie się;1;23;żenować się;1;35
wstydzenie się;3;23;wstydzić się;3;35
nienawidzenie;1;23;nienawidzić;1;35
lamentowanie;1;23;lamentować;1;35
zamykanie się;5;23;zamykać się;5;35
banie się spojrzenia w oczy;1;23;bać się spojrzeć w oczy;2;35
rozpaczanie;1;23;rozpaczać;1;35
zazdroszczenie;1;23;zazdrościć;1;35
załamywanie się;1;23;załamywać się;1;35
łamanie się;2;23;łamać się;2;35
sromanie się;1;23;sromać się;1;35
kłopotanie się;1;23;kłopotać się;1;35
niepokojenie się;2;23;niepokoić się;2;35
przejmowanie się;2;23;przejmować się;2;35
wstydzenie się;2;23;wstydzić się;2;35
krępowanie się;1;23;krępować się;1;35
odczuwanie wstydu;1;23;odczuwać wstyd;1;35
desperowanie;1;23;desperować;1;35
doświadczanie negatywnego uczucia;1;23;doświadczać negatywnego uczucia;1;35
kochanie;1;2;kochać;1;35
obdarzanie uczuciem;1;2;obdarzać uczuciem;1;35
darzenie uczuciem;2;2;darzyć uczuciem;2;35
darzenie miłością;1;2;darzyć miłością;1;35
obdarzanie miłością;1;2;obdarzać miłością;1;35
cenienie się;1;23;cenić się;1;35
miłowanie;1;2;miłować;1;35
ufanie;2;23;ufać;2;35
zawierzanie;2;23;zawierzać;2;29
żywienie wiary;1;23;żywić wiarę;1;35
wierzenie;5;23;wierzyć;5;35
uwielbianie;1;23;uwielbiać;1;35
wielbienie;1;23;wielbić;1;35
przepadanie;1;23;przepadać;1;35
ubóstwianie;1;23;ubóstwiać;1;35
szalenie;5;23;szaleć;5;35
czczenie;1;23;czcić;1;35
żywienie do kogoś pozytywnych uczuć;1;23;żywić do kogoś uczucie pozytywne;1;35
lubienie;2;23;lubić;2;35
sympatyzowanie;1;23;sympatyzować;1;35
sprzyjanie;1;23;sprzyjać;1;35
lubienie się;1;23;lubić się;1;35
cenienie;1;23;cenić;1;35
docenianie;1;23;doceniać;1;29
dowierzanie;1;23;dowierzać;1;35
respektowanie;2;23;respektować;2;39
opieranie się;4;23;opierać się;4;35
kochanie się;2;2;kochać się;2;35
obdarowywanie;2;23;obdarowywać;2;35
obdarzanie;2;23;obdarzać;2;35
darzenie uczuciem;1;23;darzyć uczuciem;1;35
obdarzanie uczuciem;2;23;obdarzać uczuciem;2;35
darzenie;2;23;darzyć;2;35
przelewanie;4;23;przelewać;4;35
miłowanie się;1;2;miłować się;1;35
szanowanie;1;23;szanować;1;35
poważanie;1;23;poważać;1;35
liczenie się;1;23;liczyć się;1;35
chylenie głowy;1;23;chylić głowę;1;35
chylenie czoła;1;23;chylić czoła;1;35
rozkoszowanie się;1;23;rozkoszować się;1;35
delektowanie się;1;23;delektować się;1;35
lubowanie się;1;23;lubować się;1;35
napawanie się;1;23;napawać się;1;35
nasycanie się;4;23;nasycać się;4;35
zachłystywanie się;2;23;zachłystywać się;2;35
nurzanie się;1;23;nurzać się;1;35
pławienie się;1;23;pławić się;1;35
tarzanie się;2;23;tarzać się;2;35
odczuwanie zadowolenia;1;23;odczuwać zadowolenie;1;35
pojenie się;2;23;poić się;2;35
pasienie się;2;23;paść się;2;35
wzruszanie się;1;23;wzruszać się;1;35
rozczulanie się;1;23;rozczulać się;1;35
roztkliwianie się;1;23;roztkliwiać się;1;35
rozklejanie się;1;23;rozklejać się;1;35
rozrzewnianie się;1;23;rozrzewniać się;1;35
rozkrochmalanie się;2;23;rozkrochmalać się;2;35
promienienie;2;23;promienieć;2;35
upajanie się;1;23;upajać się;1;35
lubienie;3;23;lubić;3;35
gustowanie;1;23;gustować;1;35
doświadczanie pozytywnego uczucia;1;23;doświadczać pozytywnego uczucia;1;40
rozsmakowywanie się;1;23;rozsmakowywać się;1;35
smakowanie;3;23;smakować;3;35
chlubienie się;2;23;chlubić się;2;35
odczuwanie dumy;1;23;odczuwać dumę;1;35
pieszczenie się;1;23;pieścić się;1;35
kochanie się;3;23;kochać się;3;35
odurzanie się;2;23;odurzać się;2;35
podbudowywanie się;1;23;podbudowywać się;1;35
upajanie się;3;23;upajać się;3;35
podziwianie;1;23;podziwiać;1;35
upijanie się;2;23;upijać się;2;35
chowanie;7;23;chować;7;35
żywienie;2;23;żywić;2;35
garnięcie się;2;23;garnąć się;2;35
ciągnięcie;18;23;ciągnąć;18;35
lgnięcie;3;23;lgnąć;3;35
kochanie się w ...;1;23;kochać się w ...;1;35
szarpanie się;6;2;szarpać się;6;35
noszenie w sercu;1;23;nosić w sercu;1;35
noszenie w sobie;1;23;nosić w sobie;1;40
noszenie w duszy;1;23;nosić w duszy;1;40
niesienie;5;23;nieść;5;35
palenie się;4;23;palić się;4;35
kwapienie się;1;23;kwapić się;1;35
czucie;2;23;czuć;2;35
odczuwanie;1;23;odczuwać;1;35
uczuwanie;1;23;uczuwać;1;35
potrzebowanie;2;23;potrzebować;3;35
pałanie;1;23;pałać;1;35
gorzenie;2;23;gorzeć;2;35
gorenie;2;23;goreć;2;35
podkochiwanie się;1;23;podkochiwać się;1;35
durzenie się;1;23;durzyć się;1;35
chcenie;1;23;chcieć;1;35
posiadanie chęci;1;23;mieć chęć;1;35
posiadanie ochoty;1;23;mieć ochotę;1;40
życzenie sobie;1;23;życzyć sobie;1;35
bujanie się;3;23;bujać się;3;35
podleganie;4;23;podlegać;4;35
dziwienie się;1;23;dziwić się;1;35
zdumiewanie się;1;23;zdumiewać się;1;35
zadziwianie się;1;23;zadziwiać się;1;35
dziwowanie się;1;23;dziwować się;1;36
kcenie;1;23;kcieć;1;35
fcenie;1;23;fcieć;1;35
wczuwanie się;1;23;wczuwać się;1;35
rozumienie;3;23;rozumieć;3;35
pasjonowanie się;1;23;pasjonować się;1;35
bycie świadomym;1;23;być świadomym;1;40
mamienie się;1;2;mamić się;1;35
łudzenie się;1;2;łudzić się;1;35
odkrywanie;5;23;odkrywać;5;29
posiadanie;6;23;posiadać;6;29
solidaryzowanie się;2;23;solidaryzować się;2;39
kumanie;1;23;kumać;1;29
czajenie;1;23;czaić;1;29
chwytanie;4;23;chwytać;4;29
łapanie;4;23;łapać;4;29
kapowanie;2;23;kapować;2;29
jarzenie;1;23;jarzyć;1;29
kontaktowanie;4;23;kontaktować;4;29
zwracanie uwagi;2;23;zwracać uwagę;2;37
rozumienie;2;23;rozumieć;2;29
kojarzenie;1;23;kojarzyć;1;29
pojmowanie;1;23;pojmować;1;29
oczekiwanie;2;23;oczekiwać;2;39
czekanie;4;23;czekać;4;40
nasłuchiwanie;1;23;nasłuchiwać;1;37
przysłuchiwanie się;1;23;przysłuchiwać się;1;37
wsłuchiwanie się;1;23;wsłuchiwać się;1;37
łowienie uchem;1;23;łowić uchem;1;37
nadsłuchiwanie;1;23;nadsłuchiwać;1;37
obejmowanie;5;23;obejmować;5;29
ogarnianie;3;23;ogarniać;3;29
rozumienie;5;23;rozumieć;5;30
spodziewanie się;1;23;spodziewać się;1;29
czucie;3;23;czuć;4;29
wyczuwanie;1;23;wyczuwać;1;29
poczuwanie się;1;23;poczuwać się;1;39
liczenie;6;23;liczyć;6;29
interesowanie się;2;23;interesować się;2;29
ciekawienie się;1;23;ciekawić się;1;29
zaciekawianie się;1;23;zaciekawiać się;1;29
