lemma;variant;domain;lemma;variant;domain
rewizja;4;czy;rewidować;2;cumy
skład;8;czy;składać;3;cwyt
kolacja;4;czy;kolacjonować;1;cumy
tłuczenie się;1;czy;tłuc się;1;ruch
praktyka;1;cel;praktykować;2;sp
relegacja;1;czy;relegować;1;sp
beletryzacja;1;czy;beletryzować;1;cwyt
ekranizacja;2;czy;ekranizować;1;cwyt
radiofonizacja;1;czy;radiofonizować;1;cwyt
kolonizacja;1;czy;kolonizować;2;wal
budowa;1;czy;budować;1;cwyt
rozwój;2;czas;rozwijać się;3;zmn
upodobnienie;2;zdarz;upodobnić;1;zmn
kontestacja;1;umy;kontestować;1;sp
legitymizacja;1;por;legitymizować;1;sp
usankcjonowanie;2;por;usankcjonować;1;sp
krystalizacja;1;prc;krystalizować;1;cwyt
obciąganie;5;czy;obciągać;4;dtk
atak;5;zdarz;atakować;2;wal
atak;4;por;atakować;3;cpor
atak;9;czy;atakować;6;ruch
blok;8;zdarz;blokować;4;ruch
blokada;8;wytw;blokować;7;cwyt
blokada;7;zdarz;blokować;4;ruch
bloking;1;zdarz;blokować;4;ruch
start;4;zdarz;startować;5;ruch
wymarznięcie;2;prc;wymarznąć;2;cst
kanalizacja;3;czy;kanalizować;1;cwyt
ciąg;8;czy;ciągnąć;4;ruch
rozkwit;2;prc;rozkwitać;1;cst
zmiękczenie;4;zj;zmiękczać;3;cpor
konsultacja;2;zdarz;konsultować;3;cpor
napływ;5;czuj;napływać;4;cczuj
transkrypcja;4;prc;transkrybować;3;zmn
rozstrój;3;zdarz;rozstroić;1;cumy
redukcja;3;prc;redukować;2;zmn
robotyzacja;1;st;robotyzować;1;sp
archiwizacja;2;czy;archiwizować;1;cpos
emisja;2;por;emitować;4;cwyt
zapominalstwo;1;cech;zapominać;3;cumy
federalizacja;1;prc;federować;1;sp
spis;2;czy;spisywać;2;cwyt
bek;1;por;beczeć;2;cpor
bek;2;por;beczeć;1;cczuj
klekot;2;por;klekotać;1;cpor
cmok;1;zdarz;cmoknąć;1;dtk
kąpiel;5;zdarz;kąpać;2;cwyt
generacja;3;czy;generować;2;cwyt
akceptacja;2;umy;akceptować;4;cumy
publikacja;2;por;publikować;1;cwyt
demonstracja;3;por;demonstrować;1;cczuj
manifestacja;3;por;manifestować;1;cczuj
ideologizacja;1;umy;ideologizować;1;sp
werbalizacja;1;por;werbalizować;1;cpor
ekstrapolacja;2;umy;ekstrapolować;1;cumy
umizgi;1;czy;umizgiwać się;1;cumy
gruchot;1;zj;gruchotać;2;dtk
wcisk;2;zdarz;wciskać;1;dtk
wcisk;1;por;wciskać kit;1;cpor
dosiad;2;zdarz;dosiadać;2;ruch
dosiad;1;zdarz;dosiadać;2;ruch
infantylizacja;1;umy;infantylizować;1;cpor
obsada;6;czy;obsadzać;3;sp
obsada;2;czy;obsadzać;3;sp
druk;6;czy;drukować;3;cwyt
dodruk;2;czy;dodrukować;2;cwyt
wyprawa;5;czy;wyprawić;3;cwyt
macanka;1;zdarz;macać;1;dtk
macanko;1;zdarz;macać;1;dtk
macanka;3;zdarz;macać;1;dtk
błysk;3;cech;błyszczeć;1;cst
współredakcja;1;czy;współredagować;1;cumy
spęd;2;zdarz;spędzać;3;zmn
przetop;2;czy;przetopić;1;cwyt
wytop;1;czy;wytopić;1;cwyt
zrost;1;prc;zrastać się;1;zmn
zrost;1;prc;zrastać się;2;zmn
różnienie;1;st;różnić;1;cst
pełnienie jakiejś funkcji;1;st;pełnić jakąś funkcję;1;cst
przedzielanie;3;st;przedzielać;3;cst
bronienie;8;st;bronić;8;cst
reprezentowanie;2;st;reprezentować;2;sp
rozpoczynanie;3;st;rozpoczynać;3;cst
przegradzanie;2;st;przegradzać;2;cst
mentorowanie;3;st;mentorować;3;sp
odgradzanie;3;st;odgradzać;3;cst
dzielenie;3;st;dzielić;3;cst
odgrywanie roli;1;st;odgrywać rolę;1;cst
pełnienie roli;1;st;pełnić rolę;1;cst
granie roli;1;st;grać rolę;1;cst
znaczenie;4;st;znaczyć;4;sp
liczenie się;2;st;liczyć się;2;sp
stykanie się;2;st;stykać się;2;cst
spotykanie się;3;st;spotykać się;3;cst
kojarzenie się;1;st;kojarzyć się;1;cumy
łączenie się;4;st;łączyć się;4;cumy
wiązanie się;2;st;wiązać się;2;cumy
towarzyszenie;2;st;towarzyszyć;2;cst
podleganie;3;st;podlegać;3;sp
wtórowanie;3;st;wtórować;3;pst
zagrażanie;1;st;zagrażać;1;cczuj
grożenie;1;st;grozić;1;cczuj
wiszenie nad głową;1;st;wisieć nad głową;1;cczuj
prześciganie;2;st;prześcigać;2;cumy
przeganianie;7;st;przeganiać;7;cumy
współwystępowanie;1;st;współwystępować;1;cst
uzupełnianie;2;st;uzupełniać;2;cst
dopełnianie;2;st;dopełniać;2;cst
przysługiwanie;1;st;przysługiwać;1;cpos
należenie się;1;st;należeć się;1;cpos
przywodzenie na myśl;1;st;przywodzić na myśl;1;cumy
podpadanie pod ...;1;st;podpadać pod ...;1;cumy
wpisywanie się;3;st;wpisywać się;3;cst
granie;14;st;grać;13;cst
ścieranie się;4;st;ścierać się;4;cumy
wykraczanie;2;st;wykraczać;2;ruch
wybieganie;3;st;wybiegać;3;cumy
zależenie;1;st;zależeć;1;sp
zakrawanie na ...;1;st;zakrawać;1;pst
dopowiadanie;3;st;dopowiadać;3;cpor
pokrywanie się;2;st;pokrywać się;2;cst
zaprzeczanie;3;st;zaprzeczać;3;cst
pozostawanie w sprzeczności;1;st;pozostawać w sprzeczności;1;cst
przewyższanie;2;st;przewyższać;2;cst
przerastanie;1;st;przerastać;1;cst
czyhanie;1;st;czyhać;1;cst
wykluczanie się;1;st;wykluczać się;1;cst
odbijanie;1;st;odbijać;1;cst
licowanie;2;st;licować;2;cst
gaszenie;5;st;gasić;5;cst
zagaszanie;2;st;zagaszać;2;cst
kłócenie się;2;st;kłócić się;2;cumy
kolidowanie;1;st;kolidować;1;cumy
zgrzytanie;2;st;zgrzytać;2;cumy
odpowiadanie;8;st;odpowiadać;8;cst
przystawanie;2;st;przystawać;2;cst
zależenie;2;st;zależeć;2;cumy
warunkowanie;2;st;warunkować;2;cumy
graniczenie z ...;1;st;graniczyć z ...;1;sp
ocieranie się;3;st;ocierać się;3;sp
współistnienie;1;st;współistnieć;1;cst
koegzystowanie;1;st;koegzystować;1;cst
górowanie;3;st;górować;3;cumy
przewyższanie;4;st;przewyższać;4;cumy
przebijanie;9;st;przebijać;9;cumy
przypominanie;1;st;przypominać;1;pst
przewyższanie;3;st;przewyższać;3;cst
przerastanie;2;st;przerastać;2;cst
pasowanie;2;st;pasować;2;cst
harmonizowanie;1;st;harmonizować;1;cst
komponowanie się;1;st;komponować się;1;cst
korelowanie;1;st;korelować;1;cst
współbrzmienie;1;st;współbrzmieć;1;cst
korespondowanie;1;st;korespondować;1;cst
wkomponowywanie się;3;st;wkomponowywać się;3;cst
współgranie;1;st;współgrać;1;cst
godzenie się;5;st;godzić się;6;cst
przyćmiewanie;2;st;przyćmiewać;3;cumy
kontrastowanie;2;st;kontrastować;2;cst
wyrastanie ponad ...;1;st;wyrastać;1;cst
przypadanie;2;st;przypadać;2;cpos
dostawanie się;4;st;dostawać się;4;cpos
okrajanie się;1;st;okrajać się;1;cpos
okrawanie się;1;st;okrawać się;1;cpos
królowanie nad ...;1;st;królować nad ...;1;ruch
przygaszanie;2;st;przygaszać;2;cumy
bycie, pozostawanie w jakiejś relacji do czegoś;1;st;być, pozostawać w jakiejś relacji do czegoś;1;cst
uzupełnianie się;2;st;uzupełniać się;2;cumy
dopełnianie się;2;st;dopełniać się;2;cumy
różnienie się;1;st;różnić się;1;cst
odbieganie;2;st;odbiegać;2;cst
odróżnianie się;1;st;odróżniać się;1;cst
odstawanie;2;st;odstawać;2;cst
rozbłyskanie;2;st;rozbłyskać;2;cczuj
rozbłyskiwanie;2;st;rozbłyskiwać;2;sp
noszenie;3;st;nosić;3;cst
GERUNDIUM - STAN NDK oznaczający relacje ponadczasowe i abstrakcyjne;1;st;CZASOWNIK - STAN NDK oznaczający relacje ponadczasowe i abstrakcyjne;1;cst
poprzedzanie;1;st;poprzedzać;1;cst
kontaktowanie;2;st;kontaktować;2;cumy
sylabizowanie;1;st;sylabizować;1;cumy
dukanie;1;st;dukać;1;cumy
wyróżnianie się;1;st;wyróżniać się;1;cst
wybijanie się;1;st;wybijać się;1;sp
dominowanie;1;st;dominować;1;wal
przeważanie;1;st;przeważać;1;wal
górowanie;1;st;górować;1;wal
wystarczanie;2;st;wystarczać;2;zmn
rządzenie;2;st;rządzić;2;cst
chcenie;2;st;chcieć;2;cst
wypływanie;5;st;wypływać;5;sp
słynięcie;1;st;słynąć;1;sp
szczycenie się;2;st;szczycić się;2;sp
zalecanie się;2;st;zalecać się;2;cst
brylowanie;1;st;brylować;1;sp
bycie w stanie;1;st;być w stanie;1;cst
pozostawanie w mocy;1;st;być w mocy;1;cst
panowanie;7;st;panować;6;wal
celowanie;4;st;celować;4;sp
wpadanie;8;st;wpadać;8;cst
błyszczenie;2;st;błyszczeć;2;cczuj
noszenie;4;st;nosić;4;cst
bycie zmuszonym;1;st;być zmuszonym;1;cst
czytanie;3;st;czytać;3;cumy
obniżanie się;2;st;obniżać się;2;zmn
spadanie;5;st;spadać;5;zmn
pochylanie się;3;st;pochylać się;3;zmn
opadanie;4;st;opadać;4;zmn
wznoszenie się;1;st;wznosić się;1;cst
dochodzenie;16;st;dochodzić;16;cst
dobieganie;5;st;dobiegać;6;cst
krzyżowanie się;1;st;krzyżować się;1;cst
przecinanie się;1;st;przecinać się;1;cst
zlewanie się;1;st;zlewać się;1;zmn
piętrzenie się;2;st;piętrzyć się;2;cst
wypiętrzanie się;2;st;wypiętrzać się;2;cst
łączenie się;2;st;łączyć się;2;cst
stykanie się;1;st;stykać się;1;cst
schodzenie się;5;st;schodzić się;5;cst
zbieganie się;2;st;zbiegać się;2;cst
przecinanie;1;st;przecinać;1;cst
bycie jakoś usytuowanym;1;st;być jakoś usytuowanym;1;cst
wystrzelanie;1;st;wystrzelać;1;zmn
przyleganie;2;st;przylegać;2;cst
dotykanie;2;st;dotykać;2;cst
przytykanie;2;st;przytykać;2;cst
sąsiadowanie;1;st;sąsiadować;1;cst
graniczenie;1;st;graniczyć;1;cst
ogarnianie;5;st;ogarniać;5;cst
spowijanie;2;st;spowijać;2;cst
okręcanie się;3;st;okręcać się;3;cst
omotywanie się;1;st;omotywać się;1;cst
oplatanie;3;st;oplatać;3;cst
oplątywanie;2;st;oplątywać;2;cst
oplątywanie się;1;st;oplątywać się;1;cst
owijanie się;2;st;owijać się;2;cst
zawijanie się;1;st;zawijać się;1;cst
oplatanie się;3;st;oplatać się;3;ruch
opływanie;3;st;opływać;3;cst
nawijanie się;1;st;nawijać się;1;cst
oblewanie;2;st;oblewać;2;cst
obmywanie;4;st;obmywać;4;dtk
omywanie;4;st;omywać;4;dtk
owiewanie;4;st;owiewać;4;cst
osnuwanie;2;st;osnuwać;2;zmn
opasywanie;3;st;opasywać;3;cst
przepasywanie;2;st;przepasywać;2;cst
okalanie;1;st;okalać;1;cst
obramowywanie;2;st;obramowywać;2;cst
ogradzanie;2;st;ogradzać;2;cst
ograniczanie;3;st;ograniczać;3;cst
muskanie;4;st;muskać;4;cst
przyprószanie;2;st;przyprószać;2;zmn
zalewanie;1;st;zalewać;1;zmn
zatapianie;2;st;zatapiać;2;zmn
podtapianie;2;st;podtapiać;2;zmn
obsypywanie;6;st;obsypywać;6;cst
osypywanie;3;st;osypywać;3;cst
oblepianie;2;st;oblepiać;2;zmn
oprószanie;1;st;oprószać;1;zmn
zachwaszczanie;2;st;zachwaszczać;2;cwyt
pokrywanie;9;st;pokrywać;9;cst
okrywanie;2;st;okrywać;2;cst
oszranianie;1;st;oszraniać;1;zmn
obladzanie;1;st;obladzać;1;zmn
owiewanie;5;st;owiewać;5;pog
porastanie;2;st;porastać;2;cwyt
obrastanie;2;st;obrastać;2;cwyt
zarastanie;3;st;zarastać;3;cwyt
nachodzenie;3;st;nachodzić;3;cst
zachodzenie;4;st;zachodzić;4;cst
przykrywanie;2;st;przykrywać;2;cst
sterczenie;1;st;sterczeć;1;zmn
stanie;7;st;stać;7;zmn
stanie sztorcem;1;st;stać sztorcem;1;zmn
pokrywanie;8;st;pokrywać;8;cst
mieszczenie się;3;st;mieścić się;3;cst
wchodzenie;15;st;wchodzić;15;cst
bycie jakoś usytuowanym względem czegoś;1;st;być jakoś usytuowanym względem czegoś;1;cst
włażenie;7;st;włazić;7;cst
poprzedzanie;3;st;poprzedzać;3;ruch
krycie;5;st;kryć;5;cst
otulanie;2;st;otulać;2;dtk
wystawanie;1;st;wystawać;1;cst
zaśmiecanie;4;st;zaśmiecać;4;cst
wyrastanie;9;st;wyrastać;10;cst
górowanie;2;st;górować;2;cst
ciągnięcie się;6;st;ciągnąć się;6;cst
zachowywanie się;3;st;zachowywać się;3;sp
dłużenie się;1;st;dłużyć się;1;cst
wleczenie się;2;st;wlec się;2;cst
dożywanie;1;st;dożywać;1;zmn
zachowywanie się;2;st;zachowywać się;2;cst
przechowywanie się;1;st;przechowywać się;1;cst
zostawanie;5;st;zostawać;5;cst
pozostawanie;3;st;pozostawać;3;cst
przepływanie;4;st;przepływać;4;cst
mijanie;2;st;mijać;2;cst
płynięcie;5;st;płynąć;5;zmn
biegnięcie;2;st;biec;2;cst
biegnięcie;2;st;biegnąć;2;zmn
upływanie;1;st;upływać;1;cst
zostawanie;4;st;zostawać;4;cst
pozostawanie;4;st;pozostawać;4;cst
kwaszenie się;1;st;kwasić się;1;cjedz
kiszenie się;2;st;kisić się;2;cjedz
ukwaszanie się;1;st;ukwaszać się;1;cjedz
zakiszanie się;1;st;zakiszać się;1;cjedz
zakwaszanie się;1;st;zakwaszać się;1;cjedz
konserwowanie się;1;st;konserwować się;1;zmn
marynowanie się;1;st;marynować się;1;cjedz
umykanie;2;st;umykać;2;cst
przemykanie;3;st;przemykać;3;cst
trwanie;1;st;trwać;1;cst
współżycie;3;st;współżyć;2;sp
życie;4;st;żyć;5;sp
kumplowanie się;1;st;kumplować się;1;sp
kolegowanie się;1;st;kolegować się;1;sp
przyjaźnienie się;1;st;przyjaźnić się;1;sp
przestawanie;4;st;przestawać;4;sp
obcowanie;2;st;obcować;2;sp
zadawanie się;1;st;zadawać się;1;sp
należenie;2;st;należeć;3;cst
zawdzięczanie;1;st;zawdzięczać;1;sp
przynależenie;1;st;przynależeć;1;cpos
bycie własnością;1;st;być własnością;1;cpos
należenie;1;st;należeć;2;cpos
pochodzenie;1;st;pochodzić;1;cst
wywodzenie się;1;st;wywodzić się;1;cst
odpowiadanie;7;st;odpowiadać;7;sp
pozostawanie w jakichś relacjach społecznych;1;st;być, pozostawać w jakichś relacjach społecznych;1;cst
pospolitowanie się;1;st;pospolitować się;1;sp
pasjonowanie;1;st;pasjonować;1;cczuj
zauważanie;2;st;zauważać;2;cpor
zwracanie uwagi;3;st;zwracać uwagę;3;cst
przykuwanie uwagi;1;st;przykuwać uwagę;1;cst
pochłanianie;3;st;pochłaniać;3;sp
absorbowanie;3;st;absorbować;3;cumy
zaprzątanie;1;st;zaprzątać;1;cumy
zaprzątywanie;1;st;zaprzątywać;1;cumy
interesowanie;1;st;interesować;1;cumy
ciekawienie;1;st;ciekawić;1;cumy
frapowanie;1;st;frapować;1;cumy
zaciekawianie;1;st;zaciekawiać;1;cumy
zajmowanie;2;st;zajmować;2;cumy
pociąganie;3;st;pociągać;3;cczuj
nęcenie;1;st;nęcić;1;cczuj
kuszenie;1;st;kusić;1;cczuj
magnetyzowanie;2;st;magnetyzować;2;cczuj
mamienie;2;st;mamić;2;cczuj
przyciąganie;1;st;przyciągać;1;cczuj
przynęcanie;1;st;przynęcać;1;cczuj
przywabianie;2;st;przywabiać;2;cczuj
wabienie;1;st;wabić;1;cczuj
zwabianie;1;st;zwabiać;1;cczuj
znęcanie;1;st;znęcać;1;cczuj
przyganianie;2;st;przyganiać;2;cumy
kalkulowanie;3;st;kalkulować;3;cumy
manienie;3;st;manić;3;cczuj
intrygowanie;2;st;intrygować;2;cumy
uderzanie;6;st;uderzać;6;pst
zastanawianie;1;st;zastanawiać;1;cumy
dawanie do myślenia;1;st;dawać do myślenia;1;cumy
smakowanie;2;st;smakować;2;cjedz
przypadanie do smaku;1;st;przypadać do smaku;1;cjedz
izolowanie;4;st;izolować;4;cwyt
lubienie;1;st;lubić;1;cczuj
ciągnięcie się;5;st;ciągnąć się;5;cst
kosztowanie;2;st;kosztować;2;cpos
stanie;1;st;stać;2;cst
ciążenie;2;st;ciążyć;2;cczuj
ciągnięcie;9;st;ciągnąć;9;ruch
stanie;8;st;stać;8;cpos
posiadanie jakiegoś parametru, cechy, cechowanie się;1;st;mieć jakiś parametr, cechę;1;cst
przepuszczanie;1;st;przepuszczać;1;cst
wymaganie;1;st;wymagać;1;cst
potrzebowanie;1;st;potrzebować;2;cst
przeciekanie;1;st;przeciekać;1;cst
cieknięcie;3;st;cieknąć;2;cst
cieknięcie;3;st;ciec;3;ruch
kończenie się;5;!nie ustawiony!;kończyć się;5;cst
kłanianie się;4;st;kłaniać się;4;cumy
zgadzanie się;4;st;zgadzać się;4;cumy
kazanie;4;st;kazać;4;sp
nakazywanie;2;st;nakazywać;2;sp
przewodzenie;3;st;przewodzić;3;dtk
odpowiadanie;3;st;odpowiadać;3;cczuj
pasowanie;1;st;pasować;1;cczuj
dogadzanie;1;st;dogadzać;1;cczuj
konweniowanie;1;st;konweniować;1;cczuj
leżenie;3;st;leżeć;3;cczuj
urządzanie;5;st;urządzać;5;cczuj
wystarczanie;1;st;wystarczać;1;cpos
starczanie;1;st;starczać;1;cpos
wychodzenie;15;st;wychodzić;16;cst
pisanie się;2;st;pisać się;2;cst
kończenie się;1;st;kończyć się;1;zmn
urywanie się;3;st;urywać się;3;zmn
zaciekanie;2;st;zaciekać;2;cst
zamykanie się;7;!nie ustawiony!;zamykać się;7;cumy
ważenie;1;st;ważyć;1;cst
przemakanie;1;st;przemakać;1;zmn
przemaczanie się;1;st;przemaczać się;1;zmn
kłucie w zęby;1;st;kłuć w zęby;1;cjedz
dostawanie;3;st;dostawać;4;cpos
cieszenie się;2;st;cieszyć się;2;sp
unikanie;2;st;unikać;2;sp
stronienie;1;st;stronić;1;sp
należenie się;2;st;należeć się;2;sp
zasługiwanie;1;st;zasługiwać;1;sp
liczenie;1;st;liczyć;1;cst
wynoszenie;6;st;wynosić;6;cst
wykazywanie się;1;st;wykazywać się;1;zmn
krycie;13;st;kryć;13;cst
tchnięcie;2;st;tchnąć;2;cst
dosięganie;4;st;dosięgać;4;dtk
dostawanie;4;st;dostawać;6;cst
miewanie;1;!nie ustawiony!;miewać;1;cst
noszenie;5;st;nosić;5;cst
wałkonienie się;1;st;wałkonić się;1;cumy
wywijanie się;5;st;wywijać się;4;sp
wymigiwanie się;2;st;wymigiwać się;2;sp
miganie się;1;st;migać się;1;sp
wystrzeganie się;1;st;wystrzegać się;1;cst
kierowanie;6;st;kierować;6;cst
zarządzanie;3;st;zarządzać;3;cst
kontrolowanie;3;st;kontrolować;3;cst
zawiadywanie;2;st;zawiadywać;2;cst
dziczenie;1;st;dziczeć;1;cumy
zrzeszanie;1;st;zrzeszać;1;zmn
stowarzyszanie;1;st;stowarzyszać;1;zmn
dorastanie;3;st;dorastać;3;zmn
trącenie;2;st;trącić;2;cst
zalatywanie;1;st;zalatywać;1;cst
zapowiadanie się;1;st;zapowiadać się;1;cst
sięganie;1;st;sięgać;1;cst
nazywanie się;2;st;nazywać się;2;cst
zwanie się;1;st;zwać się;1;cst
charakteryzowanie się;1;st;charakteryzować się;1;cst
cechowanie się;1;st;cechować się;1;cst
posiadanie;1;st;posiadać;1;cst
odznaczanie się;1;st;odznaczać się;1;cst
noszenie;2;st;nosić;2;cst
gruntowanie;3;st;gruntować;3;ruch
unikanie się;1;st;unikać się;1;sp
odnajdowanie się;3;czy;odnajdować się;3;cczuj
odnajdywanie się;2;czy;odnajdywać się;2;cczuj
wychodzenie;17;st;wychodzić;18;pst
utrzymywanie się;3;st;utrzymywać się;3;cst
życie;2;st;żyć;2;sp
życie;3;st;żyć;3;cst
bytowanie;1;st;bytować;1;cst
egzystowanie;2;st;egzystować;2;cst
prowadzenie życia;1;st;prowadzić życie;1;cst
podtrzymywanie;3;st;podtrzymywać;3;cst
utrzymywanie;2;st;utrzymywać;2;cst
biedowanie;1;st;biedować;1;cst
ubieranie się;2;st;ubierać się;2;cst
noszenie się;1;st;nosić się;1;cst
pieczenie się;1;st;piec się;1;cwyt
czucie się;1;st;czuć się;1;cczuj
kwitnięcie;4;st;kwitnąć;4;pst
podsmażanie się;1;st;podsmażać się;1;cjedz
czesanie się;3;st;czesać się;3;hig
znajdowanie się;5;st;znajdować się;5;cst
wrzenie;2;st;wrzeć;3;cst
gotowanie się;5;st;gotować się;6;cst
robienie się;4;st;robić się;4;cwyt
drukowanie się;1;st;drukować się;1;zmn
warzenie się;2;st;warzyć się;2;cst
gotowanie się;3;st;gotować się;3;cst
drętwienie;2;st;drętwieć;2;zmn
miewanie się;1;st;miewać się;1;cst
odbijanie się;2;st;odbijać się;2;pst
odzwierciedlanie się;2;st;odzwierciedlać się;2;pst
przeglądanie się;1;st;przeglądać się;1;pst
łożyskowanie;1;st;łożyskować;1;cst
wyglądanie;3;st;wyglądać;3;pst
prezentowanie się;1;st;prezentować się;1;pst
przedstawianie się;3;st;przedstawiać się;3;pst
wypadanie;2;st;wypadać;2;pst
trzymanie;9;st;trzymać;9;cst
GERUNDIUM - STAN NDK oznaczający stan fizyczny;1;st;CZASOWNIK - STAN NDK oznaczający stan fizyczny;1;cst
markowanie;3;st;markować;3;cst
wegetowanie;1;st;wegetować;1;cst
koczowanie;2;st;koczować;2;sp
opiekanie się;1;st;opiekać się;1;cwyt
przeżywanie;1;st;przeżywać;2;cst
smażenie się;2;st;smażyć się;2;cwyt
konsternowanie się;1;st;konsternować się;1;cczuj
rozżalanie się;1;st;rozżalać się;1;cczuj
rozgoryczanie się;1;st;rozgoryczać się;1;cczuj
tremowanie się;1;st;tremować się;1;cczuj
histeryzowanie;1;st;histeryzować;1;cczuj
panikowanie;1;st;panikować;1;cczuj
banie się spojrzenia w oczy;2;st;bać się spojrzeć w oczy;2;cczuj
wstydzenie się;1;st;wstydzić się;1;cczuj
banie się;1;st;bać się;1;cczuj
lękanie się;1;st;lękać się;1;cczuj
obawianie się;1;st;obawiać się;1;cczuj
drżenie;2;st;drżeć;2;cczuj
zawodzenie się;1;czy;zawodzić się;1;cczuj
rozczarowywanie się;1;czy;rozczarowywać się;1;cczuj
trwożenie się;1;st;trwożyć się;1;cczuj
truchlenie;1;st;truchleć;1;cczuj
tęsknienie;1;st;tęsknić;1;cczuj
konfundowanie się;1;st;konfundować się;1;cczuj
niepokojenie się;1;st;niepokoić się;1;cczuj
denerwowanie się;2;st;denerwować się;2;cczuj
gorączkowanie się;1;st;gorączkować się;1;cczuj
gniewanie się;2;st;gniewać się;2;cczuj
podłamywanie się;2;st;podłamywać się;2;cczuj
rozsypywanie się;7;st;rozsypywać się;7;cczuj
tragizowanie;1;st;tragizować;1;cumy
robienie tragedii;1;st;robić tragedię;1;cumy
dramatyzowanie;2;st;dramatyzować;2;cumy
opłakiwanie;1;st;opłakiwać;1;cczuj
płakanie;3;st;płakać;3;cpor
patrzenie;6;st;patrzeć;7;cumy
patrzenie się;7;st;patrzeć się;7;cumy
żałowanie;3;st;żałować;3;cczuj
stresowanie się;1;st;stresować się;1;cczuj
wrzenie;6;st;wrzeć;7;sp
peszenie się;1;st;peszyć się;1;cczuj
detonowanie się;1;st;detonować się;1;cczuj
deprymowanie się;1;st;deprymować się;1;cczuj
zawstydzanie się;1;st;zawstydzać się;1;cczuj
mieszanie się;4;st;mieszać się;3;cczuj
płoszenie się;1;st;płoszyć się;1;cczuj
pękanie;1;st;pękać;1;cczuj
dbanie;2;st;dbać;2;cumy
żywienie do kogoś uczucia negatywnego;1;st;żywić do kogoś uczucie negatywne;1;cczuj
baranienie;1;st;baranieć;1;zmn
głupienie;2;st;głupieć;2;zmn
durnienie;2;st;durnieć;2;zmn
żenowanie się;1;st;żenować się;1;cczuj
wstydzenie się;3;st;wstydzić się;3;cczuj
nienawidzenie;1;st;nienawidzić;1;cczuj
lamentowanie;1;st;lamentować;1;cczuj
zamykanie się;5;st;zamykać się;5;cczuj
banie się spojrzenia w oczy;1;st;bać się spojrzeć w oczy;2;cczuj
rozpaczanie;1;st;rozpaczać;1;cczuj
zazdroszczenie;1;st;zazdrościć;1;cczuj
załamywanie się;1;st;załamywać się;1;cczuj
łamanie się;2;st;łamać się;2;cczuj
sromanie się;1;st;sromać się;1;cczuj
kłopotanie się;1;st;kłopotać się;1;cczuj
niepokojenie się;2;st;niepokoić się;2;cczuj
przejmowanie się;2;st;przejmować się;2;cczuj
wstydzenie się;2;st;wstydzić się;2;cczuj
krępowanie się;1;st;krępować się;1;cczuj
odczuwanie wstydu;1;st;odczuwać wstyd;1;cczuj
desperowanie;1;st;desperować;1;cczuj
doświadczanie negatywnego uczucia;1;st;doświadczać negatywnego uczucia;1;cczuj
kochanie;1;czy;kochać;1;cczuj
obdarzanie uczuciem;1;czy;obdarzać uczuciem;1;cczuj
darzenie uczuciem;2;czy;darzyć uczuciem;2;cczuj
darzenie miłością;1;czy;darzyć miłością;1;cczuj
obdarzanie miłością;1;czy;obdarzać miłością;1;cczuj
cenienie się;1;st;cenić się;1;cczuj
miłowanie;1;czy;miłować;1;cczuj
ufanie;2;st;ufać;2;cczuj
zawierzanie;2;st;zawierzać;2;cumy
żywienie wiary;1;st;żywić wiarę;1;cczuj
wierzenie;5;st;wierzyć;5;cczuj
uwielbianie;1;st;uwielbiać;1;cczuj
wielbienie;1;st;wielbić;1;cczuj
przepadanie;1;st;przepadać;1;cczuj
ubóstwianie;1;st;ubóstwiać;1;cczuj
szalenie;5;st;szaleć;5;cczuj
czczenie;1;st;czcić;1;cczuj
żywienie do kogoś pozytywnych uczuć;1;st;żywić do kogoś uczucie pozytywne;1;cczuj
lubienie;2;st;lubić;2;cczuj
sympatyzowanie;1;st;sympatyzować;1;cczuj
sprzyjanie;1;st;sprzyjać;1;cczuj
lubienie się;1;st;lubić się;1;cczuj
cenienie;1;st;cenić;1;cczuj
docenianie;1;st;doceniać;1;cumy
dowierzanie;1;st;dowierzać;1;cczuj
respektowanie;2;st;respektować;2;sp
opieranie się;4;st;opierać się;4;cczuj
kochanie się;2;czy;kochać się;2;cczuj
obdarowywanie;2;st;obdarowywać;2;cczuj
obdarzanie;2;st;obdarzać;2;cczuj
darzenie uczuciem;1;st;darzyć uczuciem;1;cczuj
obdarzanie uczuciem;2;st;obdarzać uczuciem;2;cczuj
darzenie;2;st;darzyć;2;cczuj
przelewanie;4;st;przelewać;4;cczuj
miłowanie się;1;czy;miłować się;1;cczuj
szanowanie;1;st;szanować;1;cczuj
poważanie;1;st;poważać;1;cczuj
liczenie się;1;st;liczyć się;1;cczuj
chylenie głowy;1;st;chylić głowę;1;cczuj
chylenie czoła;1;st;chylić czoła;1;cczuj
rozkoszowanie się;1;st;rozkoszować się;1;cczuj
delektowanie się;1;st;delektować się;1;cczuj
lubowanie się;1;st;lubować się;1;cczuj
napawanie się;1;st;napawać się;1;cczuj
nasycanie się;4;st;nasycać się;4;cczuj
zachłystywanie się;2;st;zachłystywać się;2;cczuj
nurzanie się;1;st;nurzać się;1;cczuj
pławienie się;1;st;pławić się;1;cczuj
tarzanie się;2;st;tarzać się;2;cczuj
odczuwanie zadowolenia;1;st;odczuwać zadowolenie;1;cczuj
pojenie się;2;st;poić się;2;cczuj
pasienie się;2;st;paść się;2;cczuj
